idx,text
59736,Have you tried Hypnotic Poison? I find it to be a nice wintertime scent :)
59737,"No isn't that the one with the play- dough note. It's not for me but it may work for you, give it a try."
59738,"Not all that familiar with Play-Doh, but I still like HP anyway :)"
59739,"Great collection! I love oriental, warm scents too. Out of these, which one is your favorite?"
59740,"I got Tom Ford - Black Orchid for Christmas, and it’s really really lovely. It’s sultry & mysterious. I love the patchouli notes. I feel luxurious wearing it, like I should be wearing it for special occasions or date nights. Definitely my favorite right now!"
59741,"I definitely agree with Black Orchid having a sultry, mysterious vibe. It’s such a unique scent. I’ve never smelled anything similar to it. Great choice!"
59742,D&G The One and YSL Libre are two of my favourite fragrances! What a lovely collection you have
59743,Thank you! Libre is new to me but I love it! It’s the perfect sweet musk
59744,Need to try libre.. been hearing great things about it
59745,The black opium I was expecting it to smell so bomb but idk I had mixed feelings about it when smelled the fragrance in the store. It has a warm scent or maybe a little strong I don't exactly remember but it wasn't anything that had me amazed Idk
59746,"It’s definitely warm & strong - not for every day wear. I feel it’s truly different on everyone though. It smells too sweet on my sister in law, but it smells strong and spicy on me."
59747,"Great selection, specialty Libre, pffff that’s an elegant and sexy scent 10/10"
59748,"I love my Libre. And I still have Mon Paris on my wish list, but based off my samples of it it’s delicious! ☺️"
59749,"I have Mon Paris, love it. I had a rollerball first and I wonder if it’s been reformulated because my bottle is less spicy and more like a body spray.  It used to give me a horrible headache in the beginning and I’m not sure how I got used to it but it doesn’t do it anymore."
59750,YSL makes some good frags
59751,I'm curious about black orchid and Black opium. Should these be on my list?
59752,"I love both personally, but I think Black Opium is spicy in comparison to Black Orchid. Black Orchid is velvety. Depends on your preferences!"
59753,"Libre and The One are too thick and creamy for me.  I liked the opening of The One.

I love Black Opium (only for cool weather nights for me) and Black Orchid is amazing I love it but will probably never own it.  I have Mon Paris and am still trying to find my poison but I think this one is on my short list."
59754,I loved The One when I first got it but now it has a powdery scent to me. I have to be in the mood to wear it
59755,Wow I'm stupid I was gonna ask why your black opium is clear.... took me a minute
59756,Haha it’s definitely on its last leg! Almost empty
59757,I have libre and i just bought dior pure poison for a spring/summer scent and i so badly want to keep it but i feel like the dry down is almost exactly the same as libre. Only difference is libre is slightly more warm.
59758,"[This person](https://www.parfumo.net/forum/viewtopic.php?p=52043#52043) did a meta analysis of reviews on Fragrantica and Parfumo and came up with a “best of” list. Of course scent is subjective, so someone’s favorite smell can be someone else’s least favorite."
59759,"That’s a really fascinating list for a number of reasons, including that there are only four women’s perfumes in the top 20. It seems very unlikely that male-leaning fragrances are subjectively ‘better’. I mean, Chanel no 5 has been the pre-eminent cultural touchstone for fine fragrance for almost exactly a century, compared to which Aventus’s prominence is a blink of an eye. 

I realise that maybe it’s my own biases at play here, but my sense is that women have a much greater diversity of perfume available and acceptable to wear in a variety of situations and are much less likely to obsess over batch codes and subtle (non-existent?) variations in performance. And are perhaps more likely to review both male and female scents?"
59760,"I think it's that men are more likely to sit around categorizing & rating & ranking fragrances than women are, so men's fragrances end up being disproportionately rated."
59761,"Possibly selection biases. But I’ve seen quite a few women reviewers basically say they gravitate over time to masculine fragrances because they’re more varied, rich, and creative. 

Now I don’t know if that’s true because I haven’t smelled much womens at all but I have heard it."
59762,"Really? I've heard the opposite, like LT and TS's description of men's perfume as ""The Wasteland"" and ""a men's fragrance is a women's fragrance made entirely of top notes""."
59763,"Yeah I’ve also heard that. 

I think maybe everyone starts with their own gender and then when they’ve explored almost everything the other gender suddenly becomes more exotic and interesting. 

Personally I don’t even think I’m terms of gender I just smell everything haha."
59764,"But I don’t see how the quote would make sense. I feel like men’s are not too notes at all. What makes them masculine is the rich basenotes. 

Maybe they’re talking about the mass market designer men’s releases."
59765,Doesn't exist. Subjective.
59766,"Says King Kouros ;) Kidding, I agree with you, the perfect perfume doesn’t exist."
59767,Best food ever ? Best drink ever ? ...
59769,Water!
59770,Can't live without it!
