idx,text
20415,"m.a.a.d city - kendrick lamar
bonfire - childish gambino
nandos - asap ferg 
back hurts - asap ferg
wherein lies continue slipknot
imperium machinehead"
20416,I like edm like deep house so avicii is my fav. If you go to soundcloud and look up his 2015 concert at UMF is pretty good sampling of some good gym songs
20417,You are the first person I've ever seen describe Avici as deep house
20418,I just make up words to try and sound like I know where i am. I don’t even know what an avicii is
20419,Tiesto club life and August burns red or unearth for heavy lifts.
20420,Whatever is playing in the gym as I can't afford music subscriptions :)))
20421,Arrrr matey...
20422,Spotify is free if you can handle ads every once in awhile. Has some good playlists to pick from too if you dont feel like building your own
20423,"About to PR, first time pulling 5 plates. You're hella psyched up. Tighten your core. Start pulling

""Do you want more out of your insurance? Call today and visit us online at....."""
20424,Hahaha that would be annoying. But the ads only come between songs so that'd be like waiting til the end of the song before lifting which is equally anticlimactic
20426,"Do you have an iPhone? Apple Music is doing a free trial, and if you’re a student you get 3 months free."
20427,"If you're into house/trance/edm/whatever, you can download [any of these sets from soundcloud](https://soundcloud.com/rave_on/sets) as mp3's for free. Shitloads of variety, the guy is a goldmine."
20428,"If you have an Android, look up ""dogfood Spotify"" on Google. It connects you to premium servers for free, no ads and unlimited skips!"
20429,"Do you have Amazon Prime? Amazon Music is free for the non-unlimited one, which has more music. You can even download them. Spotify is free with Ads, so is Pandora."
20430,"Arch enemy, dying fetus, slipknot, cannibal corpse, first blood, slayer, parkway drive, mostly these bands"
20431,"Cant be touched - Ray Jones jr (best lifting song ever)

Caribou lou - tech 9

The Beast - tech9

Fast lane -bad meets evil

Cinderella man - eminem

Peanut butter jelly - galantis

Silhouettes - avicci

Zero to hero - lillias white

No can do- tech9

Who gon' stop me- nifty

Here i come - the roots

The the gym: 

The bomb- pigeon john"
20432,"I used to always be on the rap train for workouts but recently switched over to 

Inky Johnson and Eric Thomas
Hearing stories and powerful messages help push me in a further way. 

Along with that, youtube has alot of really well put together motivational videos with speeches cut into very motivating music. Def a look into if you are searching for music. 

Edit: Inky Johnson & Eric Thomas are both on spotify /// And search Bodybuilding motivation on youtube."
20433,I’ll definitely check them out thank you! Good idea
20434,"Lots of grungey hip hop. $uicide boy$ make pretty energetic music. Death Grips. 6ix9ine lmao, actually super energetic"
20435,"> 6ix9ine 

Pedo rappers aren't my tempo. NEXT!"
20437,Excision- x rated.
20438,Music from the Monstercat label and synthwave.  Been listening to the Furi soundtrack a lot lately.  Toxic Avenger is so legit.
20439,"[Gesaffelstein](https://www.youtube.com/watch?v=oRSijEW_cDM), found them a few months back and have gotten next level pump with them."
20440,Architects - A Match Made In Heaven is my PR song
20441,Doomsday all the way man. But that song goes so hard.
20442,"Led Zeppelin, Black Sabbath, Van Halen"
20443,I like the guy that does the music for Von mogers vids Thompson I think. It might just be Stockholm syndrome from watching to much of his stuff.
20444,Rage against the machine! Bust out many PRs to their songs. That and some good old DMX!
20445,"Lana Del Rey, The Weeknd, Frank Ocean, Drake, Lykke Li, Alana Baraz and Lorde."
20446,"Thank god, I finally found what I can jam out to on this list.

Lorde's Supercut gets me fuckin' going"
20447,Drake is my go to!
20448,"I listen to a lot of Myles Kennedy and Slash, Greta Van Fleet, AC/DC, Maiden, GNR, Alter Bridge, Black Country Communion, and etc. Dad riffs get me hyped!"
20449,"Probably gonna stand out here in the fact that I usually listen to dance pop music, [like this](https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXcZDD7cfEKhW?si=1r7BTo00TH2ozSNsaVAMsQ) or [this](https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX4SO57lOJWRB?si=pKCrdZxtSQytVnPNBCfCFw)."
20450,"Here’s my playlist. Little bit different but I got some bangers, dingers, and slippers on there.

https://open.spotify.com/user/1287721853/playlist/0cuJNTuW7bLuLEcsX3T9Oj?si=etQqAPw_RmSelaFu6IR7sQ"
20452,I’m always tweaking it too so it’ll change up everything few days
20453,"""Summon the Worms"" from Brian Tyler's Children of Dune Soundtrack (there actually quite a few decent tracks but this one just gets me going)

https://open.spotify.com/track/0UzW6EfNTNnfhF1y0MLQPf?si=O9dHFN3hRBW4M6uwJQQT3w"
20454,"The intro songs to ATG's warmup videos of Olympic Weightlifting. Example video (Lu Xiaojun): https://www.youtube.com/watch?v=bVRJvoeepAI

[Gerald Le Funk & Anthony Mena - Healsville](https://www.youtube.com/watch?v=jD44suFWzt0)


[Olivier Sagala - Ampli Tamine ](https://youtu.be/kX7FClk6ZXE?t=27)"
20455,The “Slacker” app has a bpm workout playlist that’s great.  Keeps up the energy.   A few ads but free.
20456,"Depends, most of the time I have a rap playing but if I need to get through a workout or it’s a max effort day Children of Bodom, Megadeth, and Parkway Drive is blasting"
20457,"I'm a fan of this [Prodigy \- Enya mashup](https://www.youtube.com/watch?v=EUm7Qok-kO4).

Plus this [Enya remix](https://www.youtube.com/watch?v=ek4xM3f67J4) and [this one](https://www.youtube.com/watch?v=NqFBM_Z8CHM) are really good as well."
20458,"I listen to a wide variety of music;
Metal -the human abstract
Pop-rock-Pvris
Rap - post Malone
Those are the top ones"
20459,"Usually Metallica and Five Finger Death Punch, lately also Avenged Sevenfold and Ozzy"
20460,Kavinsky and Travis Scott
20462,"I swap between Old School Hip Hop, Metal, throw in some Sabaton or Rammstein every now and again, some electric stuff but I'm not sure on the differences between house/club or whatever."
20463,"UK drill music, nothing gets u more hyped than hearing violent rap about stabbing opps in the neck with ur rambo blade"
20464,"Anything. I set a PR to Harry styles' album. 

Its just something to help me focus and cut out the bs at my gym. Too many chatter boxes around"
20465,"Well since today, this: https://www.youtube.com/watch?v=4EVFKrmXFmA"
20466,"I’ve recently gotten back into 80s and 90s rock and it’s been nostalgic and great workouts lately: Offspring, Pennywise, Bad Religion, Metallica, Megadeth, etc"
20467,Tiny Tim's Greatest Hits Vol. I
20468,All of Kanye
20469,"Even though I hate the dude , 6ix9ine's new album DAY69 fucking bangs. Gets my pumped once the first song starts."
20470,can't believe no one said hustle standard yet
20471,Makaveli Motivation videos on youtube.. always brings be back to why i do all that shit
20472,Anything by Kaytranada. Makes me wanna dance all the time
20473,[https://open.spotify.com/user/117136963/playlist/3e1YBoVwkeRRikH9hOiC5c?si=EjjBHjxuSeij5JKgnjZYkg](https://open.spotify.com/user/117136963/playlist/3e1YBoVwkeRRikH9hOiC5c?si=EjjBHjxuSeij5JKgnjZYkg)
20474,"WAKE UP! 
LASDJHFASDJFASDJFSDFGHASIAB MAKE UP!
DJNVASKJDVSDVNSAKJDNACSKDJCN SHAKE UP!"
20475,"For anyone wondering he's talking about ""Chop Suey!"" by System of a Down."
20476,well I don't think you TRUST....in......MY....selfrighteous....idea that this was a song everyone already knew
20477,"[> Chop Suey!"" by System of a Down](https://www.youtube.com/watch?v=CSvFpBOe8eY)"
20478,YOU WANTED TO!
20479,GRAB THE MUSTARD BOTTLE AND THE KETCHUP!
20480,WHY'D YOU LEAVE THE KETCHUP ON THE TABLE?
20481,"I, cry, when angels deserve to DIIIIIIIIIIIIIIE!"
20482,"Me and my friend would get drunk and flail our arms around like hippies and sing the slow part. Then once the ""DIEEE!"" part came in, we'd headbang like a 2-man Slipknot.

Good times!"
20483,"Not going to lie, I can see myself doing that too."
20484,You should join my Wolfpack!
20485,When The Levee Breaks - Led Zeppelin. That song gets me in the mindset to get shit done.
20486,(https://www.youtube.com/watch?v=WbrjRKB586s)
20487,You're the Best Around from Karate Kid.
20488,"Yes! I used to listen to this before I took Organic Chem tests in college. Just try not to punch the air during the ""fight til you drop"" part..."
