idx,text
4512,"I agree with you, but just to point out what OP said: 

>I don't like to use VIM or Notepad++ because they're ugly

He/she is looking for alternates to it"
4513,"Has the OP explored the Notepad++'s Style Configurator (not sure why I'm attempting to convert the OP at this point, but...)?

[Imgur](http://i.imgur.com/wI1vLGI.jpg)"
4514,"I, for one, will work harder to actually read the entire (some/most/any) OP comment before posting a response."
4515,"TextPad is pretty nice. It's macros are a bit more straightforward than Notepad++ I've found. It seems to be stuck in time, but I think that's a good thin :)"
4516,"I like ActiveState's KomodoEdit. The main reason is it has similar or identical features and behavior and look and feel on Linux and Windows and Mac. I can switch OS's and have at least a text editor with the same look and feel, function keys, macros, ... Yes, people will say the same about emacs or vim or similar, but if you're looking for alternatives..."
4517,"Emacs can be rather beautiful.

Seriously, as this is about **free** software: Have you tried the ST clone [Lime Text](http://www.limetext.org) or - if you like ribbons - [BowPad](http://stefanstools.sourceforge.net/BowPad.html)?"
4518,I've never heard of Lime Text but it looks almost exactly like what i'm looking for. I'm being told to use Sublime Text but technically it's not a free product. Sure evaluation is indefinite but that's not free. Thanks a ton!
4519,Adobe's free and open source [Brackets](http://brackets.io/) looks pretty neat.
4520,Isn't that only HTML/CSS?
4521,"Brackets is what I use on a daily, and I quite like it. Works for any language really."
4522,"Damn, you're right. I'll see myself out."
4523,I always use Notepad++ and Sublime Text but Sublime Text is best off al editors.
4524,"<sarcasm>Yeah, it's way more important to have a pretty editor than a functional one.</sarcasm>"
4525,why not both?
4526,"Because you don't stare at your screen while quickly typing plaintext, usually."
4527,I do. I'm almost always looking at the screen.
4528,"What are you looking at, then?"
4529,"Various things. My whiskey, preferably. I don't need to adore the window decorations all the time."
4530,"Fuck having an aesthetically pleasing environment that you enjoy producing things in, right? Peasants."
4531,"I'm a coder, not a designer. Emacs on full-screen (with no visible GUI elements) is *quite* pleasing with a decent theme."
4532,If you want a good slim editor with good package control try [Sublime Text](http://www.sublimetext.com/). If you want an IDE with really good Java and C++ support try [Eclipse](http://eclipse.org/) out.
4533,"If you're a Windows user, I really like [PSPad](http://www.pspad.com/)"
4534,"Vim personally. Simple, but has everything I need. I've looked into other options, but personally none provide anything that would make me want to stay. Emacs seemed promising, but I quickly learned that it would be a challenge because I was born deformed (I only have 10 fingers)."
4535,"Vim (more precisely neovim) and Emacs are my weapon of choice.

Basically, I'm using neovim for coding and Emacs for administrative tasks. It's a weird mix that I organically grew into."
4536,"id pick vim as an editor on emacs as well, it doesn’t have a very good one"
4537,"You should enable toe input, then you have upto 20 digits to input with...though still short of the required 9,999,999 digits required."
4538,"VSCoders (looking at you, u/CalcProgrammer1 and u/pnutjam), have you tried [VSCodium](https://vscodium.com/)?

From what I understand it's exactly the same, but without the 'Microsoft customization' (whatever that means). I'm not a FLOSS/FOSS purist, so it doesn't really matter that much to me - just wondering how it compares to the 'official' product. A few of my Windows-only friends swear by VSCode, so I might give that a shot :)"
4539,Thanks for the VSCodium link!
4540,VSCodium takes Microsoft telemetry out of VSCode so the app doesn’t phone home — if you care about privacy.  Otherwise it tries to be the same as VSCode.
