idx,text
28478,"Nothing has to be local, greek."
28479,It's all Greek to me
28480,"This is exactly what I do.

It's amazing"
28481,"Take all the ingredients for your favorite omelette, throw them into a blender and chop it all up. Then portion them out in a muffin tin or two. Bake them and store in tupperware and you have breakfast for the rest of the week!"
28482,"note, remove shell from eggs before blending."
28483,"My coffee is made in a French press so I boil a little extra water for oatmeal.

Once a week I prep my own oatmeal mix: instant oats, powdered milk, raisins, cinnamon, powdered vanilla, a pinch of salt, and a little sugar. Seal into a quart mason jar and shake--3 minutes for 7 days.

The homemade instant oatmeal started out as something I do for medical reasons, but it turns out to be both cheaper and better than the store bought packets: food manufacturers use fillers such as guar gum--a thickener with no nutritional value--so you don't realize you're getting shorted on the oats."
28484,"I do something similar, but I just use oats, chia&hemp seeds, and some protein powder (vega one). Sometimes add raisins for a treat"
28485,">Sometimes add raisins for a treat


What a sad, sad life."
28486,Can you share you recipe for this?
28487,"It isn't an exact recipe but here goes.

Start with a one quart mason jar. Use canning funnel kind of like this.

http://www.countryhomecanning.com/images/x2009_0327CanningImage0056-resized.jpg.pagespeed.ic.x0ytKaBt9T.jpg

Then add instant oats about halfway, dry milk to the 2/3 mark, a dash of sugar, and then a bunch of raisins--leave about 10% space at the top. Lastly add cinnamon and dry vanilla powder to taste plus a pinch of salt.

Then cap and shake until it's well mixed. Store on a shelf and shake out a little into a bowl each day at breakfast. Add boiling water. By the time a coffee press is ready the oatmeal is also ready to eat. One batch lasts me 7 days."
28488,I've never heard of dry vanilla powder - off to Amazon!
28489,English muffin with a scrambled egg/ham. Basically a home made egg mcmuffin that wont give you diarrhea. Super quick to make. Throw cheese on it too.
28490,"If an egg mcmuffin from McDonalds gives you diarrhea then you're either lactose intolerant or have a weak stomach.   

It's just an egg, american cheese, and a tiny slice of ham."
28491,Right? It's what you'd get if you made it at home. Why pretend just because it's fast food you'll automatically get sick?
28492,"I used to take an English Muffin, toast, take an egg, put in the bottom of a m/w safe cup (pierce the yolk), cook 1 minute. Put egg on Muffin, add slice cheese, slice or piece of some meat product...Poor mans Egg McMuffin."
28493,The egg mcmuffin is the poor man's egg mcmuffin
28494,"Sometimes I pre-make a ton of breakfast burritos. Scrambled eggs, onion, green pepper, bacon, sausage, cheese, even potatoes - just depends what I have in the house. Put in tortillas, wrap in paper towel, wrap in tinfoil. Stick in the freezer. Then every morning microwave for a minute or so and boom. Delicious breakfast burrito. Also take the tinfoil off first lol"
28495,"I have an egg steamer that makes boiled eggs. I load about half a dozen eggs in it, and hit the shower. 18 minutes later, I'm out of the shower and the eggs are done. Quick trip through the ice bath followed by two minutes to peel. I do that while microwaving some bacon, and my son and I have a tasty breakfast."
28496,Why not just shower in boiling water then you could take the eggs into the shower with you and save both time and energy?
28497,Because lobster red just isn't my color.
28498,"[That's a good, American answer.](https://en.m.wiktionary.org/wiki/lobsterback)"
28499,You could stick that bacon in the oven and it will be tastier.
28500,Oven bacon changed my life. It's just so much easier and tastier
28501,"> followed by two minutes to peel

What's your trick?

I swear I've tried everything (and I've tried in different countries, too, in case American eggs are weird) but I can never peel an egg I've boiled in anything short of a minute apiece, with lots of shards and flakes and general annoyance.

Meanwhile, boiled eggs in hotels always peel flawlessly."
28502,"The steamed eggs seem to peel much easier than regular boiled ones, especially if you shock them in really cold water. I roll them at the bottom of the ice water bowl firmly to crack the shells all around and peel them underwater. Sometimes there's a tough one but generally it slides right off."
28503,"> (and I've tried in different countries, too, in case American eggs are weird)

What is the nature of your trip today?
Trying to peel these fucking eggs, man. Uh. Pleasure?"
28504,"I found the fresher the egg, the harder it is to peel."
28505,add a little bit of vinegar to the water.
28506,"There's an air bubble inside the egg at the top or bottom.  Wack the egg gently on the counter to crack the top- you can do both sides if you want.  When you find the air bubble, start peeling the egg under cool water coming from a faucet."
28508,I eat 3 and my son eats 3.
28509,Growing boys!
28510,Every morning to help him get large.
28511,"I keep a bunch of chopped, mostly cooked bacon in the fridge. In the morning I mix a bit in with some eggs, scramble them together & wrap them in a tortilla like a burrito. 

I eat it in the car on the way to work with a cup of OJ & then get a cup of coffee when I get to the office."
28512,I make burritos too! But I make hash browns and chop up bacon in the raw egg mix then pour it into the pan when the hash browns are crispy and scramble everything together and put it in a wrap.
28513,"If you beat eggs into a muffin tray and add cheese, peppers, onions, bacon, or really anything you want, you can bake it and have nutritious meals for almost two weeks"
28514,"Dude, eat what you want, makes you happy, makes you physically feel good. 

My recent daily routine is make a pot of coffee, cook breakfast sausage and scramble three eggs. 

People are amazed when I fill them in in the fact that this is part of what has helped my drop 30-35 pounds this year."
