idx,text
19176,I watched this twice looking for somebody falling asleep on stage.
19177,I haven't even clicked the video yet and I'm already laughing
19178,I clicked on the video and started laughing before the sneeze even happened.
19179,"Okay, this one has tears rolling down my face. The soft, calming music and then ***ELEPHANT***

Fuck that's great."
19180,"[https://www.youtube.com/watch?v=L4sNw3F5b5s](https://www.youtube.com/watch?v=L4sNw3F5b5s)  
Kid gets beat up by carnival game. The 4th hit is gold!"
19181,I DIDNT HEAR NO BELL
19182,"Sometimes, you gotta learn when to STAY DOWN."
19183,The parent that is filming this and laughing is awesome 😂
19184,[Guy who can't make out what 'E-Y-E-S' spells](https://youtu.be/P4ramoioWnw)
19185,Best thing about this video is how humorous he is while he is obviously being pranked and can laugh about himself at the end. The whole video is pure positivity and fun!
19186,i end up smiling all the time watching that video
19187,https://youtu.be/3m5qxZm_JqM  - The Front Fell Off is always my go to.
19188,Damn good. New to me too.
19190,[drug spiders](https://youtu.be/sHzdsFiBbFc)
19191,"For more information on the crack spider’s bitch, contact the Canadian Wildlife Service in Ottawa"
19192,When that crack cocaine spider pop a cap in the caffeine spider’s ass
19193,"You know, this is why the internet is still a good thing.  I mean, there’s a lot bad out there like Facebook and that shit, but this randomness, it balances the scales.  Thank you for sharing!!"
19194,[The Count Censored](https://www.youtube.com/watch?v=6AXPnH0C9UA)
19195,"Count: I **** the candles on the shelf

Me: hmm, what rhymes with shelf?

Count: and when I’m alone I **** mysellllllllf

Me: there it is"
19196,I was expecting I **** you as well
19197,"Slowly, slowly, slowly ******* faster"
19198,Holy crap I haven’t laughed that hard in some time
19199,How have I never seen this before ah I genuinely laughed out loud oh god
19200,I remember cracking up laughing at this at my middle school lunch table. Brought back memories lol
19201,"Guy dresses up as dog’s favorite toy

https://youtu.be/l7op92W7voE"
19202,The way the dog reacts to it. Its straight out of a blockbuster film. Can it be? No... no... it is. The prophecy has been fulfilled. schmacks and goob times ahead. Walking over with a cool air about him as if hes ascending to a plane thats far beyond us.
19203,"The rise to his feet is truly priceless

""No fucking way dude are you SERIOUS RIGHT NOW"""
19204,I'm sure this will be mildly interesting to someone: the guy in the suit is the ex-boyfriend of a friend of a friend. Friend-of-a-friend's new boyfriend hates this video with a passion.
19205,We're all the villain in someone's story
19206,"Damn, can I get your autograph"
19207,"I’m not a hero, I’m just a guy who knows a guy who knows a girl who dated two guys, one of whom dressed up as Gumby one time.

The line forms on the right."
19208,"Weatherman's map displays temperatures in 1000's and he rolls with it. 

https://youtu.be/KQuVOQwRvQ8"
19209,"""I think steel boils at that temperature"" ... Can't stop laughing"
19210,"“And frankly, Wickenburg is a total loss”

RIP"
19211,Wickenburg was a total loss before those temps tbh
19212,"""So don't even bother looting there. It's not worth it."""
19213,Then I don't need a jacket.
19214,His improv game is strong lol. Well done
19215,"I fucking lost it at ""again, I'm not your dad ""

Edit: idk how to italicize I give up

Edit 2: *Thank you everyone for your help*"
19216,On the subject of weathermen- [thundersnow](https://youtu.be/PdRWGMyeSYY) is one of my favorites.
19217,I wish I was this excited about anything :-(
19218,May I introduce you to [train horn guy?](https://youtu.be/6lutNECOZFw) we can live vicariously through their excitement!
19219,"""And the chills have **ab-so-lutely** ***nothing*** to do with how cold it is here! Ah!"""
19220,"I love that dude so much.  I wish I could be that unashamedly fired up about something

OH MY *GOD!*  Listen to that **HORN!**"
19221,A man has a ferret that has babies and she wants his hand in the box with them. When he takes his hand away she runs after it and takes his hand back. [Here it is](https://www.youtube.com/watch?v=OcCRZkeqFY8&list=LL-K93ZVfbGSLN2nZKaPkjVw&index=62&ab_channel=RMVideos)
19222,"My ferret used to things like that too. She would bring her babies to me, dump them all in my lap and go and hide somewhere and sleep for an hour, which I totally understand now that I'm a mum!  
Or she would take a couple to wherever she wanted them but then get tired so she would bring the next one to me and make me follow her and take her babies wherever she wanted them so she didn't have to keep going back and forth carrying all the babies. She was so loving and trusting, I miss her so much"
19223,"Haha my cat was the same. Got knocked up and when hunting for a place to nest I chucked a blanket in my
Closet and she was like nice this works. Once the kittens came i was sitting next to her just petting one she jumps up gives me a funny kinda meow and as meaningful a look as a cat can give and then bounced for 20 mins lol. 
Turns out she had some food and a clean then nipped out for a toilet break. 
She came back almost checked them all over and went back to feeding them... I felt like a babysitter lol."
19224,">a funny kinda meow and as meaningful a look as a cat can give

""those are **IMPORTANT**, you understand? DON'T. LOSE. THEM. Food's in the fridge I hope, see u soon"""
19225,"Fuck, that’s so sweet and pure. He’s her emotional support human and she wants him nearby"
19226,I think she is trying to let the baby’s learn his scent
19227,"""This is Hand. Hand feed us, don't bite Hand."""
19228,"""Do as I say, not as I do. I like bite Hand."""
19230,"I had been out of the home for 2 weeks because of an fight with my mom. Was couch surfing at the time. The night income home, my pregnant cat kept meowing at me. I would get up and she would go into my closet. I would settle her in then get in my bed. Out she was again, meowing at me. So finally I took my pillow and just set up bunk in the closet with her.

She immediately went into labour."
19231,"Like humans, cats need a hand to squeeze also."
19232,"Ferrets are very communal. She perceives her human as another ferret in the ‘group’. It’s sweet that they are so well bonded. She might be the lone ferret in the house, because she would likely act like this with another ferret. ‘LOOK AT MY BABIES!!”

She also looks like my Ginger, who keeps stuffed babies under the couch and feeds them treats. It’s so cute."
19233,There's another one on the bottom shelf.
19234,Ferret: Don't you dare run away!! They are your responsibility too!! Come back here!!
19235,"That's an absolutely insane amount of trust. Animals are usually so protective of their young that even trusted humans are rebuffed, so this person must have given this ferret lots of love to receive this kind of treatment. Or maybe ferrets are just really trusting and I'm a dumbass."
