idx,text
17920,Really? Good to know
17921,"Hahaha yeah other than that she’s pretty chill, I love watching her YouTube"
17922,"Kimmie has always been my fave, I can’t help it"
17924,Same! I think she just does her though
17925,Kourtney. Especially in the past seasons. She may be a bitch now and all that but I kind of understand her wanting to do her own thing and focus more on her kids.
17926,"Kourtney can be a bitch now but I think she’s just had to resort to that, she’s been through some hard times. She gave so much to the show in the earlier seasons and does deserve a break"
17927,Kris
17928,Yeah lol Kris who is basically behind it all and the backbone
17929,Kourt and Kim for dif reasons
17930,Kim
17931,I like Kourtney right now. Khloé used to be my favourite for years.
17932,"I go through phases too. Khloe reminded me a lot of my sister and I love her humor, so she used to be my favorite. I still like her, but I think nowadays, I'm starting to like Kim the most. I also bounced between liking Kendall too, but I think what annoyed me was seeing how mean and critical she is to Kylie.

But back to Kim: I think all her hard work is paying off, and it shows. I love her strong work ethic and how professional she is. She's the type of woman who knows what she wants, and works towards making that happen. Obviously she's fortunate to have the resources, but still. She really matured throughout the years, and I think there's a reason why Khloe is starting to gravitate more towards that."
17933,"Yeah Kendall and Kylie seem to have a bit of a feud sometimes but maybe that’s just being close in age and growing less close as they got older, they’re very different to each other I guess. I love how motivated and positive Kim is, she really seems to try and make the most of her life and others. And her work ethic is off the charts, wish I had that! I think Khloe admires this about her and it motivates her to be the same way which is why they are closer now"
17934,Rob
17935,"ever since I started watching, it's always been Kim"
17936,Oh yea I totally see that.
17937,"1. Kim
2. Kourtney
3. Kris"
17969,"1. Kim
2. Kourtney
3. Khloe
4. Kendall
5. Kylie"
17939,"Khloe, kim, kylie, kourtney, kendall"
17940,"1) Kim
2) Kourt
3) Scott 
4) Khloe
5) Kendall
6) Kylie"
17941,"1. Kourtney
2. Kim 
3. Everyone else sucks 

A few years ago Khloe was my favorite and I couldn’t stand Kim lol how times have changed."
17942,Yep this is my list. I’d go 3 is Kylie and then everyone else sucks
17943,"honestly i always have trouble doing it so here’s the best i was able to do;

1. kim and kylie
2. khloé and kendall
3. kris
4. kourtney"
17944,"1. Kourtney 
2 Kim
3. Kendall
4. Kylie
5. Khloe"
17945,"Khloe
Kim
Kendall
Kylie
Kourtney"
17946,I’m curious why Khloe is first considering she’s not very liked at the moment.
17947,"I think Khloe is pretty awesome and will always put her first. She has always been my fave. I stand by her. She is honest, funny and just seems like someone you would want as a friend."
17948,I used to love her back in the day but she’s changed so much :(
17949,Lookswise? How exactly do you feel shes changed?
17950,"1. Kris 
2. Kim 
3. Kourtney
4. Khloe 
5. Scott
6. Rob 
7. Kylie 
8. Kendall

In general. They definitely rotate depending on the day/situation."
17951,Kris is my número uno forever. I could just watch her drunk prank calling people for an entire season.
17952,"1. Sainty
2. Northie
3. Kourtney"
17953,what about queen chicago
17954,She’s def had to grow on me but she’s cute! She loves her food that’s for sure lol
17955,I freakin love Sainty and Northie!
17956,"right now 

1-kourtney

2-kim 

3-kendall

4-dream

5-kylie"
17957,hahaha you are real humanitarian hoe
17958,"Kim 
Khloe
Kylie
Kendall
Kourtney"
17959,"Kris
Kim
Khloe
Kourtney
Candle/Kendull 
Kylie"
17960,"Kim
Kris
Scott
Kourtney 
Khloe 
Kendall
Kylie
Caitlyn
Rob

The order use to be different before they all changed. I was team khloe before"
17961,"1. kourtney
2. kendall
3. kim 
4. khloe
5. kylie"
17962,That’s my list
17963,"1. Kim
2. Kylie
3. Kris 
4. Khloe
5. Kourtney 
6. Kendall"
17964,Haha same except kourtney and Kendall are switched
17965,"Kylie, Kim, Kourt, Khloe, Kendall"
17967,kRob 😂😂😂
17968,"1. Kourtney 
2. Kim
3. Kendall
4. Kylie
5. Khloe"
17970,Same ranking
17971,"Khloe

Kris

Kim

Kendall 

Kylie

Kourtney"
17972,1. Kourtney 2. Kim 3. Kylie tie for last place: Khloe and Kendall. Kourtney has always been one of my favorites but Kim and Khloe have switched places for me in the last few years.
17973,"1. Kendall
2. Kim
3. Khloe
4. Kourtney
5. Kylie"
17974,"1. Kim
2. Kendall
3. Kourtney
4. Khloe
5. Kylie"
17975,We have the exact same ranking!
17976,Kylie is also my least fave
17977,"1. Kourtney
2. Kim
3. Kendall
4. Khloe
5. Kylie"
17978,"1st- Kim 

Last- Khloe 

The others shift around inbetween."
17979,"1. Kourtney
2. Kim
3. Kendall
4. Kylie
5. Khloe"
17980,"Scott’s Dog
Kourtney 
Kim
North 
MJ"
17981,LMAO me too
17982,Omg Hersh is just the cutest little doggie
17983,"Kim
Kylie
 Khloe
Kendall 
Kourtney 

Something about kourtney lately that doesn't sit right with me"
17984,What about Kourt doesn’t sit right with you that she wants to put her kids and real life before the tv show?
17985,"Nah I get that part. Just the way she handles it I guess, I find it sneaky or something. Like if she truly wants to leave then leave. But she still wants to get paid and get all the perks but not put any effort. She's not a victim, but she likes to play one."
17986,I assume because her family pressures her to stay. The show is already doing poorly.
17987,That’s her whole personality IMO. That’s why poosh happened.
17988,"the victim complex? Bc if that's what you mean, I 100% agree.

Anyways, everyone knows poosh is a joke and just a safe way to make herself feel like she's doing something. Even she knows it's a joke.  she doesn't have the balls to leave the show, only complain about it. That's all she does, complain. 

She's too insecure to put 100% into anything. I actually respect kim a lot for being able to always put 1000% into any idea she has regardless of what anyone thinks. Kourtney is the opposite, terrified of failure so she half asses everything, including leaving this show, while still wanting a pitty party/money,perks. I dunno, she seems like the most selfish out of all of them."
17989,"The most selfish? 

[The Jenner sisters have entered the chat]"
17990,"Kourtney 

Kim

Kylie 

Kendall

Khloe"
17991,"1) Kourtney
2) Kim
3) Khloe
4) Kendall 
5) Kylie"
17993,"1 Kourt

2 Kim

3 Kris

4 sKott

5 Rob

6 Korey

7 M(k)J

8  Kendall

9 Khloe"
17994,1. Kourtney
17995,"She gets so much hate, but honestly if I was in their family I believe I would be the most like Kourtney."
17996,"1. Kim

2. Kris 

3. Khloe 

4. Kourtney 

5. Kylie

6. Rob 

7. Gabanna 

8. All the children

9. The lawn furniture 

10. Kendall"
17997,LMAOOOO
17998,I can't for the life of me understand why people like Kendall. I'm so curious about it lol
17999,GABANA tho 😂😂😂👍
18000,"1.) Kris

2.) Kim

3.) Kourtney

4.) Kendall

5.) Khloe

6.) Kylie"
18001,"Kim, Kris, Kourtney, Khloe, Kendall, Kylie"
18002,"So sad to see that Khloé used to be so many peoples fav but now she’s so disliked... she was the only one who i felt that had a personality, i just can’t help but feel bad for her"
18003,Agreed :/ I feel like she’s really goin thru it and can’t deal with her shit in a healthy way
18004,"1. Kourtney 2. Emo Kylie 3. Kendall. 

Kim and khloe honestly do not even make my list lol."
18005,Kourtney and Kendall
18006,Kourtney's style is consistently good.
18007,And the most accessible. Like I look at it and see an outfit that could be recreated.
18008,"Honestly, neither. I like bits from every sisters, but none of them as a whole."
18009,"after reading this, I actually agree with you!"
18010,Kourt 111110000000%
18011,Kourtney's style is the best.
18012,I loved kylies emo lite  era and her blue hair was iconic at the time
18013,honourable mention! I like that phase too - she did it very well
18017,Kourtney
18016,Kourt
18018,Kim. She’s the OG trendsetter.
18022,I think poor Kylie was so blindsided & hurt. I think if she wasn't she would have spoken out about it already.
18023,"And I was just thinking about this: it’s not *just*  that Jordyn messed with her sisters boyfriend. If Jordyn was my friend, after that whole situation I honestly wouldn’t trust her around my man🤷🏻‍♀️ and it’s not that I don’t trust my man, but it’s still disrespectful to attempt to hook up with him. Travis may be trustworthy, but I would still be upset if I were Kylie if Jordyn made attempts. She ain’t trustworthy after all that."
18024,"Weren’t Tristan and Khloe broken up at the time? I wonder why it’s okay for Kendall and Kylie’s friend Sofia to be dating Scott, but Jordyn is being treated like a traitor (unless, of course, they weren’t broken up)."
18025,I don’t think they were broken up but there’s a lot of people definitely theorizing that they were broken up and that this whole mess was an excuse to publicly break up🧐
