idx,query,text
61108,Best comedy show on Netflix,The Thick Of It.
34564,best NFL player,There is no NFL without him
44120,best items under $100,http://www.seriouseats.com/2014/11/the-truth-about-cast-iron.html
48337,best color to paint with,"Simply white
By Benjamin Moore"
60423,Best comedy show on Netflix,+1 for Teenage Bounty Hunters! Surprised me but I was sad when the season ended. Also Highly Recommend Broad City!
73706,best matte screen protector for ipad,No use in covering your $300 - $1300 iPad with a cheap screen protector. Elecom isn't even that expensive
18156,best YouTube video,"I mean...she really didn’t need to suck an already erect dildo, but I’m glad I know the order sequence."
40795,best instrument to play,Y no Acoustic Guitar?
36645,best alcoholic drink,Its also good for urinary health!
52955,best hiphop album,2014 Forest Hills Drive- J. Cole
54528,best artisan mousepad alternatives,"No no I like control lol. I just would like a touch more speed. I was interested in the hien before I bought this but I’m not sure if I want that one because I’m worried about stopping power not being a thing, thoughts?"
23701,best car racing video game,Trackmania. I love the arcade full speed tracks and the sense adrenaline you get taking extremely high speed corners.
26851,best board games,The real board games of 2020 were the friends we social distanced from along the way.
24913,best spiderman actor,Andrew was terrible
63220,best package manager ios 14 jailbreak reddit,no not while ago 2 days ago i attempted to switch from checkrain to odysseynra1n but Sileo kept crashing so i went back to checkrain and now cydia is boring i wanted something fresh if possible. i will check it out. thank you mate!
57872,best cologne,I've got that one and I always get complimented on it.
25456,best cricket teams of all time,Mongolia's by a country mile
18051,best Kardashian,Google Rob Kardashian + revenge porn & tons of articles should come up about it 💗
37217,best amusement park,"I see Knott’s still (just barely) winning in California when I shortened to just Six Flags. That’s when I look at them as topics instead of search terms, which I think is going to give a better sense of which park is searched more by the GP"
26697,best board games,"My favorites :

1. Terra Mystica (my fav)
2. 7wonders (most played)
3. Bohnanza
4. Takenoko
5. Code Names (perfect party game)
6. Love letter
7. Dead of winter (best coop game with pandemic)
8. The resistance :Avalon (secret identites - another great party game)
9. Bang
10. Catan"
41899,movies like Inception,I’m going to suggest Run Lola Run as I didn’t see it mentioned yet. More mind bending than melting but still excellent.
44775,best items under $100,Thanks for the read! These were some great suggestions.
30614,best Mexican war to study,"And? The alternative is belief in an absolute code of morality that is unchanging across time and place, which is easily disprovable. Moral systems change, and with them, acceptable behavior. The alternative is the belief that vast swaths of human beings have lived immoral lives for most of their existence.

Take an absolutist view on homosexual rights, for example. Already, we are limiting the pool of moral people to anyone born in a Western country in the last twenty years, to say nothing else of these people. 

Hell, we don't even have a consensus on moral codes today - some view abortion as infanticide and others as a woman's right to her own body. In the absence of moral certainty, one must default to legal institutions as the only criteria by which justice can be defined, or accept that no objective standard on a just war will ever exist and that the question is inherently meaningless."
25473,best cricket teams of all time,I think the reason I preferred Ind over WI is I trust the Ind opening pair slightly more (Sehwag is slightly better than Gayle and Gavaskar is more reliable than Greenidge and Dravid is a significantly better 3rd non-opening batsman than whoever the WI had - Chanderpaul or whoever else.
39016,best web browser,"I really like Edge, but I have started having memory issues. I am only using Firefox for the next couple of days to try and rule out Edge."
