idx,text,query
64848,"Empty Bowl inside the SB public market. Try the Northern Thailand Curry Noodle ""KHOA SOI"".",best places to eat in Santa Barbara
1955,Toscana for traditional Italian style pizzas! It’s in Solvang though. All the food there is worth the drive.,best pizza place in Santa Barbara
41629,It’s also Nolan,movies like Inception
19363,The Polybius video was really well done,best YouTube video
21628,http://www.youtube.com/watch?v=n50Y_z3d43E,best winnie the pooh comic
39371,"Sure but they get none of it until they agree to be partners. Aka buy our protection or we will beat you and take your money, classic model",best web browser
41770,It's not on Netflix.,movies like Inception
65562,"Here here, Google Fi kicks ass. I worked as a field biologist for a while and it got great service in a bunch of remote areas in the bay area that I never expected (and my ATT work phone didn't). The hassle free international service is amazing, too. Spain, Morocco, Italy, Belgium, Netherlands, Japan... Didn't have to do a damn thing for my phone to work in those counties. Landed and got going.",best phone service company
3054,"I use Iriun Webcam with my phone,through the usb port.It works perfectly.Its very good.And its basically free,because i have a phone anyway and will always have and the worst phones have at least a 1080p camera its great.",best webcamera
31350,"Same here but then for the ""education"" category. Particularly the combination of the US being 5, South Korea being 7 and The Netherlands, Sweden and Germany being 11, 12 and 15.",best country to live in
18787,Ha ha ha! Great! And I want to know more about the remedy for a sore throat,best YouTube video
66967,There are literally three comments and none mention Leicester,best soccer team in the world
29570,"Forza Motorsport 4 should be up there. It's the only reason I still have my 360. It isn't the most realistic racing game, but it's easy to learn and very fun. Oh, and the game looks really good for something that's only on 360. Lots of cars and upgrade parts, and Jeremy Clarkson's in it. Can't beat that.",best game console
57288,"Yes but strangely not brothers or cousins. A strange phenomenon indeed…

Edit: this was playful banter. It is not an insult… read it again!",best water brand
36456,Can't go wrong with a Jamie & ginger!,best alcoholic drink
43026,I really didn’t see the ending coming.,best detective show
37718,"Best- Infinity War, Winter Soldier

Worst- Hulk (2003) and Captain Marvel",best Marvel movie
54371,Isn't that more like the hien in terms of speed?,best artisan mousepad alternatives
3984,I got my law degree from some shady online college. I got fired and now I go to a community college with some loveable misfits.,best online college
52959,I feel the same although relapse and bad meets evil were pretty solid albums,best hiphop album
16954,It makes sense but I would say not just saving money but time. The ability to jump right into a game on an iPad is another selling point. Not that XBOX or PlayStation takes hours but it does take longer. This is definitely more pick up and play.,best iOS game
58535,"Burberry London

Or if you want to be more exclusive, check out www.galimard.com. They are based in grasse, they have greatly made perfumes at a reasonable price. My favorite is 1747.",best cologne
54811,"No, I only read it I still haven't  *heard* it lol",best water filter
57049,"Agreed, Aquafina is actually purified while Dasani is ""remineralized"" of all things",best water brand
3758,How is the score related to the size? Do you do logarithms or surface area of the circle?,best college for research
