idx,text,query
53540,"Bingo. Loratadine (Claritin, Alavert) and cetirizine (Zyrtec) are newer (2nd generation) antihistamines and are considered non-drowsy. Fexofenadine (Allegra) is a 3rd generation antihistamine. If you take any antihistamines, make sure you hydrate adequately.",best medicine for a cold
62820,[Practical Statistics for Data Science](https://www.amazon.com/gp/product/1491952962/ref=ox_sc_act_title_1?smid=ATVPDKIKX0DER&psc=1) is on sale right now on Amazon. Only $13!,Best Data Science textbook
41084,"The triangle, you just hit it and it go ding",best instrument to play
58702,"Tobacco Vanille
Tuscan Leather 
Happyland Signature 
BdC EDP
ELDO Fat Electrician",best cologne
42982,"Cold Case Files on Netflix. Also The Most Hated Woman in America. If you like podcasts, My Favorite Murder always has great recommendations for true crime and fictional crime documentaries and shows.",best detective show
70382,I took a GIS course as part of my environmental science degree but that isn’t a major offered at my school. I think we only have two GIS classes and one remote sensing one.,best major to study in college
70799,Hide and Seek (2005) got me pretty suprised,best movies with a cool twist
23364,Thank you for such an articulate preview of each racing IP. Very helpful :),best car racing video game
28154,\~\~nothing\~\~ water because intermitten fasting is the goat,best breakfast foods
59642,"In no particular order 

- Bottega Veneta - Bottega Veneta EDP
- Andrea Maack - Cornucopia
- Atelier Cologne - Mistral Patchouli
- Etro - Palais Jamais
- Comme des Garçons - CdG 2
- Rook Perfumes - Undergrowth
- Lalique - Perles de Lalique
- Dyptique - L'Eau Trois
- État Libre d'Orange - Tom of Finland 
- Kenzo - Jungle l'éléphant

Have fun 👾",best perfume
43512,"I thought that I liked memory foam and other fancy pillows, but the real life changer for me was a buckwheat pillow. I have sleep apnea, and it allows me to get my head into the perfect position and *keep* it there comfortably.

EDIT:

Before you go out and buy one, please research the pro's and cons. They aren't for everyone.

Consider them if you like a firmer pillow, occasionally wake up with an achey neck from lack of support, and want a pillow that breathes well. Someone in the comments has also pointed out that you will win every pillow fight you get into.

Downsides are: if you shift around in your sleep a lot, you'll need to adjust the pillow to fit your new position. Adjusting the pillow and settling in makes a little bit of noise as the buckwheat husks rub against each other, kind of like dry leaves crinkling. Some people are also allergic to buckwheat, but there are other similar fillings such as millet husks. Organic fillings also need to be replaced once in a while, since it breaks down over time.",best items under $100
60740,"Yes. Some people are really put off by him, including myself",Best comedy show on Netflix
72627,"Awesome write-up! I didn't realize you were nock till the end. I subbed to your yt a while back aha. Looking forward to that stardust review.

What's your ranking for m1/2 clicks between gpw, air58, xm1, ul2?",best wireless lightweight mouse
61985,Monster Hunter World and Ni No Kuni II. Very enjoyable games that provide countless hours of fun.,Best RPG game on PS4
65505,"Goodfellow - AT&T or Verizon
Shaw AFB - pretty much anything but I use AT&T and I have 4G everywhere",best phone service company
34917,Hilariously they’re gonna have Mahomes #3,best NFL player
13916,[booksc](http://booksc.org) has a nice smattering of hard to find stuff,best research paper archive
32889,"I liked it, it was pretty good for my first Gfuel",best energy drink
37256,"I measured these by topic, not by search term. Usually when one searches a search term, the related topic pops up. The reason I selected topic is because there exists many alternative search terms for theme parks.

Now that you brought it up though, I went back to double check. BGW actually has a slight edge over KD (measuring topics). However, this was unlike previously, as previously I was comparing 5 theme parks at a time. One of the parks I think was Dollywood, and a part of the eastern Virginia area preferred that park, maybe that's why KD was measured as the most popular - because when comparing just BGW and KD, BGW is more popular in those areas preferring Dollywood, perhaps giving BGW the slight edge. It's very close tho, it's the most polarizing measurement out of all the states I've measured.",best amusement park
51119,"Can anyone suggest one ""XXX Greatest albums of all time"" apart from this and the Rolling Stones one ? I'd like to see something more oriented towards Blues, Soul, Jazz, Folk, Classic, Foreign Music, Etc.",best rap album
56534,he thinks it sucks a lot,best desktop monitor
23732,"For hot-lapping, probably Assetto Corsa; laser-scanned tracks, good tyre physics, great car replication (devs work closely with the manufacturers), good graphics, good VR support, constant updates and improvements, good mod-support. 

Downsides are lack of a compelling career mode, no iRacing style point system for multiplayer (can be had through mods though), and very Euro-centric in regards to track availability.",best car racing video game
8155,"In one hole, out the other.",best toothpaste
31594,"I am a fan of old world charm, so I would consider E&O as one of the finest hotels I have stayed in Southeast Asia. Has the right mixture of old world heritage plus modern amenities. It helps as well as the hotel is situated in a place that has good food.",best hotel to live in
32903,"I love all the Mountain Dew Rise flavors, Monster Juice Papillon, Bang Radical Skadattle, and Raze Baja Lime

I also really enjoy all the canned G Fuel that I’ve had, as well as all the Adrenaline Shoc flavors I’ve had",best energy drink
