idx,query,text
25082,best spiderman actor,"That's fair, but honestly, I always felt that Spiderman movie had broader mass appeal than X1."
6363,best Netflix documentary,**13th** by Ava Duvernay
31353,best country to live in,"South Korea always scores highest in international science and math education rankings, so im not too surprised."
10872,best suitcase lock,It's dangerous to airline revenues.
48529,best color to paint with,What type of flooring do you plan on installing? That could very well set the color tone for the kitchen as well.
42275,movies like Inception,First Total Recall
44839,best items under $100,"Splatter screen for cooking. Get one that fits whatever pan you use for sauteeing, frying bacon, etc and you'll have to clean the splattered oil off your stove way less often."
34289,best NFL player,But I thought the Packers had wasted Rodgers career with low talent teams??
30605,best Mexican war to study,"I guess I'll write about the wars I disagree with you on. 

Mexican American war was unjustified, a war of conquest that helped exacerbate the slavery problem, leading to the civil war. 

Civil war - justified because the south had no grievances worth secession. There has to be a bar set for any type of declaration of independence. 

Korean war - justified because it wasn't merely a small war between two small nations but an overt attack by the soviet union to extend its influence. As the only other superpower capable of standing against the USSR and maintaining a balance of power, we had a responsibility to draw a line in the sand at some point. 

Vietnam war - unjustified because we had a chance to recognize ho and Vietnamese independence but instead we sided with the French. By the time of the Johnson administration it gets murky. On one hand you want to contain the spread of soviet influence, but on the other hand we were backing a horrid south Vietnamese government. 

Gulf war - unjustified because Iraq asked us our opinion before the invasion and instead of putting our foot down we gave saddam an answer vague enough for him to feel comfortable to invade."
63937,best place to pirate audiobooks reddit,Shodan for Calibre libraries is the best. You just have to check occasionally to see what the cost is. I was able to get a lifetime membership for $5.00 about a year ago. Look for price specials.
45648,best gaming system,"If you like shooters, left for dead and left for dead 2 are worth getting. 

Multiplayer, all the zombies and swarms are random so its never the same experience and playing with a friend on the sofa cant be beaten."
67090,best places to skydive in california,"I'm there literally right now. They came highly recommended.

3 of us did the ground school yesterday and we're hoping for the weather to clear so we can do the first jump!"
61097,Best comedy show on Netflix,Black Mirror
13500,best research paper archive,lol something about using this guide against the bigoted motivations it was intended for is really funny to me.
51385,best iphone case,It might not be a bad base if you’re going to wrap it in something.
