idx,text,query
23416,Daytona USA is a classic. Team Sonic Racing and Racing Transformed are both quality titles. I have been playing Dirt 5 which is a lot of fun. Horizon 4 has spoilt us though!,best car racing video game
32730,"How am I being condescending?

Dude can take whatever sort of trip he/she fancies but this doesn't change the fact that such a property provides a far from ""real"" travel experience.

I love Taco Bell but I'm fully aware it's not real food.",best vacation resort
52166,"His music is rather personal at times. I get he is labeled a cornball online but some of his music hits the same way Mac's music does for me. But thats just me. Joe is also extremely talented with his pen, mans had beef with some of the greatest and went back and forth with them. Got included in the super group Slaughterhouse for a reason. Theres a millions reasons to like his music. His personality does his music no favors though lol",best hiphop album
52920,Wu-Tang- Enter the Wu-Tang 36 Chambers,best hiphop album
9590,Doramad for that radiating white glow.,best toothpaste
18401,"Because none of you assholes are posting links:

[Numa Numa](https://www.youtube.com/watch?v=KmtzQCSh6xk)

[Charlie the Unicorn](https://www.youtube.com/watch?v=Fu2DcHzokew)

[Leave Brittney Alone!](https://www.youtube.com/watch?v=WqSTXuJeTks)

[Charlie Bit My Finger](https://www.youtube.com/watch?v=bnRVheEpJG4)

[IT guy vs. Sales Guy \(The Website Is Down\)](https://www.youtube.com/watch?v=W8_Kfjo3VjU)",best YouTube video
60139,"...except for post-2000 vacuums sold in North America, which are no longer made by [Aerus](http://en.wikipedia.org/wiki/Aerus), and therefore, just plain suck. 

Basically, if it doesn’t look like your grandma's [cannister vacuum](http://www.vacuumland.org/TD/JPEG/MODERN/2014/dysonman1++3-12-2014-15-55-55.jpg), it's not the Electrolux you think it is.",best freezer brand
16822,"1 and 2:  are kind of incompatible, in my experience. The smaller the dog, the nippier it is, and they tend to be twitchy around kids. But then, I'm biased against small dogs.

3 and 4: should be easy to manage.

5: you wanted a dog. They bark.",best pet for toddlers
44124,"Sonicare is the best. My dentist noticed. Like I went for a cleaning and she said ""your gums look great"" etc. 


Also my teeth feel dentist clean all the time. So good.",best items under $100
65793,And anyone who does major construction projects.,best college in california
58216,Although he did say she was crazy,best cologne
38396,"Same. Guardian and The Independent Mon-Sat, only the Observer on Sundays as the IoS is awful.",best newspapers to read
5467,"Thanks, this was really helpful! I used to live on the southside up til last year, so I was used to my Lowe's at Madison and County Line.",best home improvement store
42528,Broad church,best detective show
37488,"Definitely some great new stuff this decade. If only they would put just a bit more effort into overall upkeep, atmosphere/theming and cleanliness, our home park would be second to none.",best amusement park
65580,prepaid. don't gotta give any sensitive info to the telecoms,best phone service company
73624,All true statements,best battery bank
36106,The duck shooting carnival game.,best alcoholic drink
932,"You could also get [monitor stands](http://www.amazon.com/Dual-Monitor-Stand-clamp-monitors/dp/B002R9HQLI/ref=sr_1_1?ie=UTF8&qid=1364134752&sr=8-1&keywords=dual+monitor+stand), I recently got them a they somehow save tons of space on my desk.",best desk lamp
26977,"I agree with everything but ""lots of symbology"" - In TM, literally every symbol is explained on that card. Yes there is symbols and lots of them, but it is never confusing.",best board games
34324,"Yup, I can understand if it was based on the Vikings, but after seeing him come in and boss out with a QB that they were shitting on, I'm a little surprised.",best NFL player
2818,"Sadly I need a wireless set. If I had the budget for the GSP's I'd grab them. I'd love to actually hear a set of the 670's before buying. 

Going from these reviews I preferred the [mic quality of the MH670's](https://www.techpowerup.com/review/cooler-master-mh670/7.html) comapred to the [Cloud Flight](https://www.techpowerup.com/review/hyperx-cloud-flight/6.html)",best headphones
72422,100% preference.,best keyboard switches
12773,"Free, you say? My mom and mom-inlaw are too far away to visit; after the obligatory phone calls maybe  I can also get my husband to shut up by finally going to the Stone Zoo with him.",best gifts for mom
31749,Do you make your own hours?,best hotel to live in
