idx,text,query
8895,"So that means the more expensive, organic kinds are better for you?  I use Tom's of Maine, it doesn't appear to have aluminum or other whitening agents...for example, this one:

http://www.tomsofmaine.com/products/toothpaste/product-details/whole-care-toothpaste-gel",best toothpaste
1261,Not as good as pickle flavor.,best ice cream flavor
26743,"I would strongly advise that you make your players watch this video. TI4 takes forever to teach, especially if you’ve never done it before. Using this instead is the best resource and we make anyone new to playing with our group watch it ahead of time. 


https://youtu.be/_u2xEap5hBM",best board games
56374,"For $650 that's a really good price. I paid $820 at Microcenter today for one and honestly I feel like it was worth it at that price, if you're willing to wait then hell yeah get it and save some money. It's a damn near perfect monitor IMO",best desktop monitor
64626,"I agree, I have 350 miles on mine and they still look almost like new. Not the fastest shoe ever, but a great jack of all trades, master of none.",Best Nike running shoes
41457,"And if not, buy a melodica",best instrument to play
56616,Going to point out that generally an ultrawide display doesn't require a ton of extra horsepower. You probably won't have to drop any settings if you switch over from a 16:9 display.,best desktop monitor
20272,[Bonfire - Knife Party](https://www.youtube.com/watch?v=e-IWRmpefzE),best workout music
20355,"Lmao it’s so gay 😂😂

Recently started dating this girl and when I played it for the first time she’s thought I was joking. I had to play like 5 songs for her to believe I actually listen to it.",best workout music
13793,"The Watson-Crick paper rests partly on plagiarism. They pretend not to have known about Rosalind Franklin's work. ""We were not aware of the results presented there"" is only true if you interpret it to mean ""we didn't read these papers themselves"". They were hugely influenced by X-ray no. 51 by Franklin, which Maurice Wilkins showed them. Also, they has some insights but were fudging around, and Wilkins helped them tremendously.",best research paper archive
29905,"As well as 

MoMa: [http://momaservices.com.au/](http://momaservices.com.au/) does this and allows you to also perform additional bank like features from the app.

Or Pocketbook [https://getpocketbook.com/](https://getpocketbook.com/) low level but still really good for transaction categorisaion",best money managing app
32939,"SuperSour green apple here too. I still can remember finding it at the store, taking it to work and getting my first taste like it just happened yesterday. This was like 5 years ago.

Monster mad dog is close but not the best",best energy drink
58405,My roommate's friend just gave her a sweatshirt with that cologne on it and we're both obsessed with it.,best cologne
39423,Try Vivaldi or Brave :),best web browser
