idx,query,text
44031,best items under $100,"I've got 2 questions.

First of all, do you have to spread your asscheeks apart with your hands to make sure it's not just blasting your cheeks? Or is like a squat a good enough spread?

Second, what is the accuracy like? I feel like I would get blasted in a place  that isn't my asshole until I properly adjust and would end up with wet ass cheeks."
7461,best laptop for general use,"The Aspire 5 and HP Envy are both more well known devices from well known companies. Gateway is virtually unknown these days. So, you get better reliability and support if you pay more."
8318,best toothpaste,"Any dental question I have, I ask my dentist or the hygenist. Seems like they're spent a lifetime of training for this, while I can only search the internet and assume most answers are wrong. You can even call your dentist's office if you're between appointments."
15075,best romantic novel,"I don't understand the criteria on this sub for giving downvotes.

How could your post here (and underneath) possibly qualify for a downvote?

Bizarre."
29548,best game console,"I really like Halo, but I am not going to buy a console to play it |:"
46529,best trick or treating candy,Just use a knife and fork! 😂
59200,best perfume,"They just renamed it Temptress, it's still available! It's just not green anymore."
70936,best movies with a cool twist,"Frailty
Goodnight, mother
Buried"
3076,best webcamera,Not sure people want want their processing power reduced by the webcam
60903,Best comedy show on Netflix,Milk steak with the side of your finest raw jellybeans!
66472,best soccer team in the world,"Wales are doing really well atm considering the historically low expectations for them. Here's a list of their results: https://www.faw.cymru/en/wales/results/

Unbeaten in the Nations League with 5 wins and a draw, putting them top of their group. Only one goal conceded, as well."
29151,best calendar tool,"I use todoist for this one. You can schedule daily tasks, tasks with specific due time. Then they have a possibility to show all the tasks in the calendar (as a plugin for ical)."
59768,best perfume,This is the answer.
31289,best country to live in,Papa new guinea
26792,best board games,I only own three of those games and one of them was given to me as a gift. I don't know if that makes me out of touch or an iconoclast :)
51544,best iphone case,"I haven’t had any problems with broken edges. And I have so far changed three times, because the back got broken."
13057,best gifts for mom,I am paying an artist/friend to paint a picture of our family dog (mum is obsessed with him) and getting it framed.
6078,best Netflix documentary,Waco. It’s not 100% a documentary but it is based on the events and it’s very good
9148,best toothpaste,">vodka works almost as well as mouthwash.

hmm. I wonder if that's why I've never had a canker sore...?"
17259,best iOS game,Awww thanks so much for mentioning HLD! <3
26174,best politician,"Probably just because of some of the things he said in the past, before he disavowed the KKK."
70895,best movies with a cool twist,"I liked it, but when was the Mindf\*ck?"
53510,best medicine for a cold,That happens to me with basically any pain medication. Not great for someone who is accident prone
16847,best pet for toddlers,"I really wanted pets as a kid. I didn't get any, and it was probably for the best (I have learned as an adult that pets aren't really a good fit for me!). I think you can encourage her love of animals in other ways if you don't want a pet."
7783,best laptop for general use,"Hi, you can find that [**HP Envy x360 13""**](http://techneeeq.com/blog/index.php/2020/06/21/envy-x360-13-ryzen74700u/) in Canada, here is the link. It is $1,399 CAD, though.  If you can go over budget, it would be worth it."
