idx,query,text
67868,best science fiction novel,"The Worthing Saga is so awesome.  First Card book I read and had the most impact.  Loved that book.  Read The Forever War recently.  Man, for a relatively short work, it packs an excellent sci-fi punch."
15902,best sunglasses for fashion,Sounds right-ish but I think a few of us would like to see a blog post/write up or something proving this
9609,best dorm hall at UCSB,8th floor south?
31452,best country to live in,"He said Australian, not British. 

you fuckin' cunt"
68667,best science fiction novel,I'll second Blindsight.
7643,best laptop for general use,"It is normally $600, but only third parties are selling it currently. If you're quick, it does occasionally come back (only for a super short time). Like I've done in the past, I always place laptops that vary in price in the price bracket they are typically in."
41139,best instrument to play,Drums.
22123,best celebrity,Those UnderOath guys are all pretty nice. Way back when I was in high school I went to Warped Tour with my dad. We went to the signing booth after they played and my dad ended up talking with the keyboardist about old school metal for a good ten minutes.
18028,best Kardashian,Yeah it’s like she’s only apologizing because she has to she doesn’t feel one ounce of remorse. If anything she feels misunderstood and doesn’t understand why people are attacking her. If you notice all her fake ass apologizes she is always sorry and there is a But right after. She always has a lame excuse. The entitlement from her and Kourtney sickens me the most. They are just so unaware.
71657,best movies with a cool twist,I need to see this. It's the only one of Nolan's I haven't seen.
6328,best Netflix documentary,This was absolutely amazing
16340,best sunglasses for fashion,"Love my Maui Jims. I don't know know how, but they make everything appear so much sharper than my Ray-bans."
18773,best YouTube video,"They just gave the specs on the boat, and since he knows jack shit and felt he had to say something, he blurted that out. That type of boat usually has a beam of 1.37 meters."
5986,best programming language for web development,"PHP would be better than Python, in pure employability terms.

But the main thing would be just building websites, solving problems, dealing with client requirements etc. Do as much real-life work as possible."
35974,best alcoholic drink,And tequila is gluten free for those that need to avoid it!
9637,best dorm hall at UCSB,Santa Cruz is the best of the chi-5!
69310,best major to study in college,"Did CS, was a good decision.

Finance doesn't seem bad, if you actually care about finance and could imagine having a finance-related job."
14644,best romantic novel,"Mine is partly because I've never once seen it rec'd here, but also because it's one of my favourite series ever. [The Jacobite Chronicles by Julia Brannan.](https://www.goodreads.com/series/177357-the-jacobite-chronicles)

It's a 6 book series following the same characters - a really good mix of historical fiction and romance set in 18th century England & Scotland."
71650,best movies with a cool twist,"Matchstick Men, American Psycho, Fight Club, Psycho, Se7en"
33838,best Pokemon game,Thanks a lot
12901,best gifts for mom,"I have a two year old. I've been saying this since I was pregnant and no one has gifted this to me yet- I need a massage, badly. I also haven't had a hair cut in almost two years and I never have the luxury of painting my nails. I guess I'm in need of a ""spa day"". I'm praying."
20198,best workout music,"I don't know man, to me Floods is more of a ""let's shoot some heroine and see what happens"" kinda song."
72024,best movies with a cool twist,"Having no prior knowledge of the movie, when I saw it in High school, at the end I let out a long quite Daaaaaaaaamn"
20706,best workout music,"Beastie boys- sabotage, high pitch nasel screaming needed"
45343,best gaming system,"PS4, specifically pro. Phenomenal game library, mostly. Switch next if we're allowed to have a 2nd place, really pure gaming titles."
