idx,query,text
43189,best detective show,The Killing on Netflix.
31430,best country to live in,Canada.  Then New Zealand and then Australia.  My opinion only.
23196,best social networking site for CS,"sublime is love, sublime is life"
16119,best sunglasses for fashion,"After looking it up, I misspoke and you are correct. The knockoff sunglasses often don’t have 100% UV protection."
1351,best ice cream flavor,I will eat pretty much any kind of ice cream that includes chocolate
32881,best free online grammar checker,"None.

If your dialog is at all realistic, they will do nothing but flag things you want exactly as they are."
42356,movies like Inception,"Prisoners  

martyrs (original French version not the shitty remake)

The Game

Silence of the Lambs

Fracture

The Cell

Crimson Peak

Requiem for a Dream

Hard Candy

Irreversible (highly recommended!)

Secret Window

Haute Tension (High Tension or Switchblade Romance)

Funny Games

I love these sort of films..."
52853,best hiphop album,"RTJ 3 is such a slept on album, the production on it is insanity but the production on 2001 is just on another level lmao"
41054,best instrument to play,"As a bass player, honestly I think that bass, specifically electric bass, is the easiest instrument to learn to play. You only have to worry about playing one note at a time, and you have frets to keep your notes in tune (assuming you're instrument is set up properly, and you've tuned it). 

Bass rhythms vary widely, but if you have a competent drummer, it's easy enough to follow the bass drum, or a paired down version of the bass drum rhythm. I'm speaking about modern contemporary and pop music of course. 

Mostly the rhythms are 1 to 3 notes per measure, making the rhythms very easy, along with the fretting of the notes really. But, everyone is different in their own learning styles. 

Some people may think the keys of a trumpet are easier, but to me there are more movements involved in a brass, or woodwind, instrument than in a string instrument. With wind instruments you have to shape your mouth as well as play the right keys to get the proper notes. With stringed instruments, especially ones where the strings are plucked (bass, guitar, etc.) you only need to remember where the notes are played, not the shape of your mouth, despite what guitarists look like when they're crushing a solo 😉

TL;DR: bass guitar is easiest, imo."
72775,best wireless lightweight mouse,Really? Like where?
39227,best web browser,"BAT is a cryptocurrency. You get BAT by opting in to Brave Rewards and by seeing ""privacy respecting ads"" you gain BAT. You can use it to donate to websites and content creators. I hear they will also let you use it to buy Brave's built in vpn in the future"
18700,best YouTube video,*maiyonez
35684,best alcoholic drink,All of it
37694,best Marvel movie,"The film had some good comedy scenes, with back-and-forth between Thor and Loki, even Jane had a good moment or two in that regard. It was visually beautiful, and the main (musical) theme is brilliant.

Plot-wise, though... well. It's an important installment because of an Infinity Stone, but nothing I would like to watch again."
32011,best hotel to live in,I stayed at the Intercontinental in Dublin and it was divine! Changing accommodations every night sounds like a big hassle.
7542,best laptop for general use,"Here's for M513: https://www.asus.com/ph/Laptops/For-Home/VivoBook/VivoBook-15-M513-AMD-Ryzen-5000-Series/

And here's for K513: https://www.asus.com/Laptops/For-Home/VivoBook/VivoBook-15-K513-11th-gen-Intel/

TYSM for the advice in advance!"
56836,best desktop monitor,The MSI und ASUS are on my monitor list right now as well. Together with the Dell S2522HG and benq XL2540K. Which one did you buy and what are you thought about it?
59235,best perfume,I once heard that vanilla tends to be more appealing to men than any other perfume scent.
37725,best Marvel movie,"Best: CA:TWS
Worst. Between Iron Man 2 or Thor 2"
54511,best artisan mousepad alternatives,"I know, I just really want to try the zero or otsu. Hien soft is a little too fast for me, especially after I found my love for control pads (I tried the GSR and really enjoyed it)."
43945,best items under $100,10 hits of acid is probably your best bet in terms of coolness to price ratio
53116,best hiphop album,We hearing the same rapper?
61909,Best RPG game on PS4,"I think what you consider a RPG is close to what I think. I tend to lean more on JRPG side as well.
 
Great list, the only one I never played is Tales of Berseria."
45024,best items under $100,Meta?
30690,best country to live in,You are now the moderator of r/pingpong
