idx,text,query
46589,Ummm as a person from Tennessee who has spent many a Halloween collecting loads and loads of candy I can confidently say that while we may be googling Red Hots (which I honestly have zero explanation for) we are not placing them in our Candy Bowls...who the fuck wants RedHots as Halloween Candy?,best trick or treating candy
35417,"Mojitos are great - especially when it’s hot out. The proportions of everything can adjusted based on personal taste - but here’s mine:

2oz white rum
.75-1oz simple syrup
Juice of half a lime
2-3 large mint leaves (try different kinds!)

Combine in a tall glass and use a muddler to chew up the mint. If you don’t have one, just toss a few ice cubes in a shaker and shake the hell out of it.

Top with club soda and lots of ice. 

I’ve recently tried the unsweetened ‘natural’ soda water (lime flavored) with decent results when I didn’t have fresh limes, or was too lazy to squeeze them. Fresh mint leaves are a must, however. I’ve also made simple syrup with baking Splenda - it tastes great, but just doesn’t add the same body that regular sugar does.",best alcoholic drink
44606,Your grandma must be ripped,best items under $100
61761,There are tons of RPGs that more or less ignore story and just focus on a good dungeon crawl. The souls games fit into that category.,Best RPG game on PS4
55846,"*Mad Max* and *The Road Warrior* (A.K.A. *Mad Max II*)

Sky Riders (1976 made for TV movie)

*Aliens*

*Aguirre, the Wrath of God*",best action and adventure movie
37845,"Katy didnt kill the soul sucker, she just wounded it. Shang-Chi definitely killed it

Also i liked Wenwus death personally, thought it was so amazing how much Tony Leung is able to say without words and just his expressions.",best Marvel movie
67902,"Hyperion is the best sci fi novel I have ever read!

There are a few I think should be on that list like Rendevous with Rama.

Tons of books should be on there. 

FOUNDATION series.",best science fiction novel
25780,Afghani's have Rambo.,best cricket teams of all time
53336,"Same here. I’m about ready to upgrade some of my external battery packs to USB-C, so maybe I’ll grab some good cables while I’m at it.",best usb c charging cable
37567,PA- Hershey! I’m going tomorrow!,best amusement park
70270,"I've always wanted to have a bakery or be a world class cook. I loving cooking and baking so much, and I make amazing food for a 16 year old. However, I'vee read a lot that culinary school is not worth the time and money unless you are truly inexperienced. Most people say just get a job working at a restaurant and work your way up, experience is worth more in the culinary world I guess.",best major to study in college
23328,A related question if anyone has ever played Midtown Madness.. do any of these newer games have a cops and robbers mode? It's basically capture the flag with cars. It was an excellent way to kill time and I've been trying to find a new game that offers that play-mode for years.,best car racing video game
47298,"As a New Yorker, that was the impression I got of Chicago.

""It's... it's like NY. But only friendlier. And cleaner.""",best state to visit in the United States
41042,"All instruments are hard to master, but I've found the steel tongue drum (like a rav vast) is very easy to get the basics.",best instrument to play
46912,"But if you do that 100000 times, they may develop more acrobatic abilities and longer limbs. Things that help them catch onto ledges.",best hand santizer brand
983,Fucking YES all night long,best ice cream flavor
