idx,text,query
55837,"Here's all of the movies I have:

http://i.imgur.com/ITWAUJ3.png

I think most are action/adventure. Just look through and see if there's any you haven't seen in a while and forgot about that you want to watch again.",best action and adventure movie
12623,"""Leave me alone"" and ""don't make me cook"" are two of my favorite presents.",best gifts for mom
35841,"Guess it depends on the occasion:

- Nothing beats a good wine with a fine meal

- Nothing beats beer at a hot summerday",best alcoholic drink
57083,"Absolutely, I have so many bottles I was at one point considering buying a glass cutter so I could make drinkware out of them.",best water brand
53081,"Wasn’t saying that, just saying that death grips is way more experimental or out there than SWNT and they get praised quite often.",best hiphop album
16794,"> She hates seeing our child play alone... having trouble having another child and as much as we try to always keep him company, its hard to do so every minute we are home.

That is an AWFUL reason to get a dog and you definitely should not get one.

If you get a dog it should be because you love dogs and want to spend time with a dog. A dog is not a playmate for your child. A lot of dogs dislike or barely tolerate children. Even dogs that love kids should *never* be allowed to play with a small child unsupervised.

You and your wife are obviously not actually interested in *having a dog*, just in providing a playmate for your child. This is incredibly obvious. I'm sure you'd do your best to take proper care of the dog, but this is just not a good situation for one.",best pet for toddlers
885,"I know, but I'm just pitching in my experience.",best desk lamp
28396,"So, I make breakfast burritos by the dozen, and freeze them. Then, I take a burrito to work to reheat every day. It works great.",best breakfast foods
47849,"I didn't get used to using RPN until after I graduated, but I still remember Brewer's rants: ""You may use any calculator you wish on the exam, but as far as I know, there's only one company that makes real calculators, and it's not Oklahoma Instruments. It's HP""

OP: friggin' hate parantheses and memory registers? get an HP.",best graphing calculator for vector calculus
17058,"Retro Bowl may not be the GOTY, but it took over my phone for 2020, no competition.",best iOS game
37883,"Uuuuuuuuh. I'm glad you loved it, dude.  But, that's your opinion. I wouldn't go THAT far I've heard the same stuff since Black Panther. I can a lot of other films that are far superior to Shang-Chi (Infinity War, Guardians 1, Winter Soldier, Black Panther). I'm not saying it's terrible at all, but it does feel like an overreaction. Let's see when Eternals comes out.",best Marvel movie
72516,"""for gaming""

> ""2-key rollover on the M""

> ""doesn't actually matter 99% of the time""

Wait...what?",best keyboard switches
9092,">Most people only brush their teeth for about 20 seconds on average.

Holy shit. Are you serious? My parents programmed me to go for 5 minutes. I thank them.

Edit: by programmed I mean they had a 2.5 minute sand timer and I had to brush for the length of the timer on tops and then flip the timer over for bottoms. After years, I didn't really need the timer and by muscle memory it just felt ""right"" after so long. It stills feels odd if I have to rush and don't brush long enough.",best toothpaste
4272,Touche pussy cat it is fantastic - I use it to code in Python in win32.  I also use GVim when I feel the need to rip my own nipples off.,best text editor
71828,"I don't remember the exact timeline, but from what I recall he showed up to the bar wearing her boyfriend's clothes and driving his car, which would understandably freak her out. It was the first time she had met him, but her boyfriend had talked about him before, so she knew about his condition and tested him on it.",best movies with a cool twist
31573,Peninsula Tokyo,best hotel to live in
55699,Disagree. Most of that book is pointless scenes with Captain Jack Crow that add very little to the story in the end.,best action and adventure novel series
29852,"Maybe not what you're looking for but I love Excel. It has so much flexibility and you can just keep adding sheets to keep everything organized. I've got balance, budget, cash flow non monthly expenses, and past years budgets all in one spreadsheet and I have formulas set up so if I put something into the budget it adds it automatically into expenses in cash flow and all sorts of stuff. It does require effort to start and some basic knowledge of Excel but I really do think it keeps me more organized then an app",best money managing app
72929,"Definitively, but some are original by doing their own Software/Desktop/Toolbox and improve overall Linux experience (Like SparkyLinux, Mint and MX respectively)",best Linux distro
44824,"I guess it is kinda like a little extra toy when traveling. Could be a slingshot maybe, thanks for pointing this out!",best items under $100
25540,"To be fair when you have guys like Hobbs, Bradman, Tendulkar, Sobers batting ahead you don't really need your keeper to be averaging 45+.  I think these greatest XI's of all time should feature the greatest keeper.  Not the greatest keeper/batsman combo.  It's why I'd have Healy in my side over Gilchrist.",best cricket teams of all time
28872,"Oh absolutely. For you, kinda grazing throughout the day is probably best to keep your energy up. There are some days I'll do that, too, when I'm running around with my daughter because that's how toddlers like to eat haha... little snacks all day long. My younger brother has always eaten that way, too.
 
Eating patterns can be pretty flexible. If I've got a lot of work to do on a given day, I usually just won't eat until dinner. If I'm doing some running around (usually on weekends), I'll get some lunch with my daughter or a few snacks here and there.",best breakfast foods
27961,"Left over chinese food take out from the night before. Not everyones cup of tea im sure, but I LOVE it.",best breakfast foods
18551,"That's his 2nd channel, right?",best YouTube video
24076,"I also rate that way, that is why some of my 10s have bad art because I enjoyed it anyway, but to be honest I remembered after I went to watch an episode that I had seen half of an ep of that show and dropped it already, I will probably just reserve that show in case I really run out of stuff to watch later",best anime
