idx,query,text
35606,best alcoholic drink,Bad parents.
69911,best major to study in college,"Exam question: ""Make a O(n) sorting algorithm that works on a list with an unknown range of elements"" THAT'S LITERALLY IMPOSSIBLE YOU'RE ASKING ME TO SOLVE THE P/NP PROBLEM ON A 50 MINUTE EXAM YOU DICKHOLE"
6631,best iPhone,"Some weird responses here. If money is a concern then the iPhone 11 will meet all your criteria and will be officially supported by Apple for at least four more years, although will probably last you longer. If price isn’t a concern then you’ll want to wait until the new iPhone comes out next month and buy any one of those with the newest chip on day one. It will likely be officially supported for around 7 years, but you could probably squeeze 10 years if you’re content with no security updates after ~7."
12025,best gifts for dad,"Man those kind of gifts can just destroy me emotionally. When I was younger I was a real nerd and I would help my classmates study because I just had a really good time making study packs and explaining what they needed to know and I felt like it also helped me study. I had a couple friends who really needed some help and I spent ages with them studying for their test.

One of the girls invited me over to hers to hang out so we got in the car but she said we needed to drop something off at the other girls house. She opened the door and they both just turned to me and said OK so we lied we just really wanted to give you this and she handed me a Xena warrior princess box set which I didn't even know they remembered I liked. Instantly started crying at the gesture, it was such a pretty box, too. Thing is I was also looking to buy it but I couldn't find it cheap enough to ship where I was! I'm still friends with those girls a decade later."
23744,best car racing video game,Gran Turismo 4. I haven't really played another racing game since that one that I actually enjoyed. I haven't owned a console in almost a decade so I haven't been able to try the more recent games.
69182,best major to study in college,/r/JustStemThings
64648,Best Nike running shoes,"ASICS, saucony, brooks, or hoka"
3158,best webcamera,"DSLR is the obvious choice, but if you don't have that kind of money like me, I use this Vitdae webcam and I've been really impressed with the quality especially at this price point. With good lighting and dialing in your settings/xsplit it's really great [https://www.amazon.com/Microphone-Vitade-Streaming-Conferencing-Computer/dp/B07VW6Q9F7/ref=sr\_1\_67?dchild=1&keywords=webcam+with+ring+light&qid=1619733959&sr=8-67](https://www.amazon.com/Microphone-Vitade-Streaming-Conferencing-Computer/dp/B07VW6Q9F7/ref=sr_1_67?dchild=1&keywords=webcam+with+ring+light&qid=1619733959&sr=8-67)"
5808,best programming language for web development,All the hipster frameworks... Not everybody have a luxury to find a job in their area that utilize those.
15921,best sunglasses for fashion,"I don't own Rayban glasses, and am from LA, so I cannot offer any insight to your specific question.  The only thing I can say is that almost nobody uses glass in their glasses any more.  Just about everything is[ cr39 polycarbonate \(plastic\)](https://www.zeiss.com/vision-care/en_de/sunlens/products/lens-material.html).  If you are careful you can find [Glass lenses](http://www.zappos.com/sunglasses/CKzXARCq2QE6AvsP.zso). I find in stores Maui Jim are about the only ones people cary with glass lenses, and they are quite a bit heavier."
72078,best movies with a cool twist,"He was very good in An Officer and a Gentlemen, and Chicago."
23874,best anime,"I have watched it, and I am inclined to agree. It is too long that it gets boring. I have watched to episode 986, and I am tired. However, I am still too invested to let it go."
52227,best hiphop album,And DS2.
70605,best major to study in college,Counter: what are some of the least popular majors?
57999,best cologne,"""Nice perfume. Must you bathe in it?"""
22041,best celebrity,"Met Matthew McConaughey at a subway in Ohio when he was staying in my hometowns fancy treehouse hotel, walked up to him and was like are you Matthew mcconaughey and he’s like yeah, and I said cool, so he said you want an autograph and I said I guess, so he signed a subway napkin for me."
16780,best pet for toddlers,"Just today my Siberian Husky Riley had a really lovely interaction with a 8mo old baby. We met these people at the park and they said their son likes dogs and asked if he could meet Riley and I said sure. They put him on the ground right next to Riley and she laid down in front of him and gave him very small gentle kisses on his face. She let him touch her nose and muzzle and ears, she definitely knew she needed to be gentle kind and patient with him, it was very sweet. Obviously I can’t vouch for all huskies but from my experience and from what I know about the breed they tend to be really good with kids!"
3845,best online college,"By disqualified do you mean that employers pass the option of hiring you because you are ""overqualified"" (read: too educated) for the position?

Until I had a friend get me a job (connections are everything, seriously), so many jobs either told me I had too much education (traditional in-class 4-year university) or not enough experience.  I may have been better off not getting a degree and just working for a few years."
59122,best perfume,The men's cologne version of this is hnnnnngggghhhhhhh.
21454,best workout music,No Love by Death Grips hypes me the hell up. Give that a listen if you haven’t heard it 👌
27563,best bollywood actor,"Although his wife and he are on good terms, she is working with Paani foundation. 

So it is not necessary that he lfet him, may be just that they decided to separate."
66017,best college in california,I went to UCSB in the early 2000s and now wouldn't have a shot at getting in.  Crazy.
18582,best YouTube video,"Along those lines, I'd say check out Bright Sun Films. Mainly his ""Abandoned"" series."
7332,best laptop for general use,Thank you so much. Picking a laptop has always been a daunting task. You’ve made it so much easer. I appreciate your help.
8190,best toothpaste,No. I have bad teeth due to a variety of reasons so I have to take extra good care of my teeth. I have found the flosspik to be very effective.
