idx,query,text
72631,best wireless lightweight mouse,"IMO UL2 is one of the best looking mouse out there, off-white looks very good and I kinda like the orange too. I dislike majority of  the ""gAmINg"" mice out there due RGB and ugly-ass logos. It feels like the whole PC gaming industry is around RGB and gAmING GamING gaAMiNG... I'd rather see minimalistic designs combined with premium materials."
30228,best Mexican war to study,"It was a war of opportunity. The US wanted the land which is taught within the scope of manifest destiny and how it fit within those concepts and goals. Basically manifest destiny was just the belief that the US needed to span the whole width of the continent top to bottom. It was our destiny to do so. Those territories were right in the way. México couldn’t really control the area either. 

Then the casus belli presented itself and the US took advantage of the opportunity. Pretty straightforward."
57232,best water brand,Tap
17722,best iOS game,AFK Arena
36245,best alcoholic drink,"IANAB...I am not a bartender?

You can't just make up your own acronyms YMFAMF."
39292,best web browser,"Vivaldi is still based on Chromium. 

The issues you've mentioned use to exist with previous versions of Firefox, but they've been fixed. There are websites and even videos benchmarking the performance of multiple browsers and Firefox has shown to be the most ""complete"" and most efficient among the most known ones. (There are obviously less known browsers that are incredibly light but also have fewer features and capabilities) 

DYOR!"
30385,best Mexican war to study,">Alexander built an empire to rival Persia in 13 years, starting at age 20.

I'm 37, and I haven't built an empire at *all*. Now I feel pretty lazy."
53009,best hiphop album,"Paris Texas - Boy Anonymous or Van Buren Records - Bad for Press.

Both of these artists I’ve been high on since they dropped singles for these albums. Very excited to see Paris Texas grab traction now touring with Brockhampton, but don’t really understand how Van Buren Records has been so overlooked. Their grungy vibe with trading off verses reminds me so much of HEAT or STAR from Brockhampton. I haven’t really seen anyone check them out and highly suggest people do, as their album is one of my favorites this year"
60875,Best comedy show on Netflix,What the fuck is wrong with you people. In order it’s Dave Chappelles specials 1-4 then who ever else.
24827,best anime,"1. One Piece
2. Bleach
3. Attack on Titan
4. Re:Zero
5. Hunter x Hunter
6. That time I got reincarnated as a slime
7. Naruto
8. Jujutsu Kaisen
9. Dr. Stone
10. Vinland Saga"
20907,best workout music,RIP Roach used to be my go-to for squat PR's
20680,best workout music,Also phenomenal
36726,best alcoholic drink,"Mojito's! They have been my fave for soooo long, it's so refreshing!"
6670,best iPhone,"I have an iPhone SE 128GB… not the newer version of SE’s, the old one. My buddy found it in a box while moving last year and sent it to me. I reset it and I’ve had 0 problems with it. Running the newest OS as well."
26305,best politician,He was one of the only politicians that read the bills that he voted for
60528,Best comedy show on Netflix,"Love sick (used to be titled scrotal recall) is on Netflix and has 3 seasons. 30 min episodes set in the UK

Overall story is that the lead is diagnosed with chlamydia and needs to contact his old partners. Each episode is a flash back to their relationship. Very funny heartwarming comedy."
32776,best free online grammar checker,"I'll add my own tool to the list.  It's free.

[https://www.slickwrite.com](https://www.slickwrite.com)"
56110,best action and adventure movie,Indiana Jones and the temple of doom (The most underrated of the original 3)
2772,best headphones,"I updated it just after I commented it.

Sadly with wireless there is no best of the worst. It's just some to 1 thing well and everything else bad.

Gsp670, no simultaneously Bluetooth but good sound and build. Not great connection, not great comfort, bad mic. Overpriced. 

Arctis pro wireless, good features, good connection, not very good audio, bad mic, poor build, bad comfort unless you have small ears and a small head, poor durability. Very overpriced.

That's kinda the story for them all."
42916,best detective show,My wife really liked Unbelievable.
39770,best Chrome extensions,I'm randomly opening tabs now
49108,best gaming monitor,"If you have an AMD GPU, the Acer nitro VG271 is good. 27 inch, 144hz, 1ms response time and AMD Freesync."
28199,best breakfast foods,I AM THE QUEEEEEEEN OF FRANCE.
35385,best alcoholic drink,Thank you so much for the recipe! 💞
5127,best home improvement store,"The self checkout machine at Lowes shorted me 3 dollars on a 10 dollar cash back. I didn't touch the money and called the attendant. She called a manager who proceeded to say that since she wasn't there and didn't see it happen she couldn't do anything. I said that was fine and I'll just grab a soda and call it even only to be told I couldn't take it without paying.

How was I not paying? The till had my money in there. She said to leave my number and they'd call me at the end of the day after they counted the cash.By that point I had already been standing there taking up a spot with a growing line so I just decided to take my L and walk away. There was no point in continuing to press the issue over 3 dollars otherwise I'd get more upset and stew in it all day.

As an employee I can understand where she was coming from but as a customer I wanted to throw the 7 dollars it did give me in her face because she kept giving me this look like I was trying to pull some kind of scam."
