idx,query,text
35550,best alcoholic drink,"Compromise: Keep the vodka, replace cream / milk with Bailey's, and you have a Blind Russian."
21922,best celebrity,LITERALLY LOVE COLIN FIRTH and this warms my heart!!!
60327,Best comedy show on Netflix,"F is for Family

Santa Clarita Diet"
41593,movies like Inception,Looper had that feel for me. Maybe because JGL was in both.
14991,best romantic novel,"Lauren Blakely - Big Rock serie and Most Valuable Playboy serie : fun contemporary romances

Mariana Zapata - Dear Aaron, The Wall of Winnipeg and Me, Wait for It : great contemporary romances

Katie Kacvinsky - First Comes Love - Young Adult / New Adult / Contemporary Romance"
71001,best movies with a cool twist,the crying game
1548,best ice cream flavor,"It's insanely involved. You have to have ages because you make your own popcorn, butter it, make basically a custard and seep the popcorn in the heated milk, and then make the ice cream. 

It's basically [this](http://almostbourdain.blogspot.com/2010/06/popcorn-ice-cream-with-salted-butter.html) though :)"
3370,best webcamera,My camera is mid range decent at best but gets the job done. I do need more PC parts to stop my games from shitting themselves while I stream however. Can’t even stream R6S
69206,best major to study in college,180k?  that must be senior management though.
30497,best Mexican war to study,"Massacre in Mexico, sorry!"
21458,best workout music,World on fire - Slash feat Myles Kennedy and the Conspirators. Has been on repeat for 3 weeks now every single gym session. Addicted to the album.
61153,Best comedy show on Netflix,The IT Crowd - Short but oh so sweet British comedy.
47101,best state to visit in the United States,Just moved away from Colorado. goodbye air... hello herpes water LA. lol.  just kidding.  not that bad.  *shhh it IS*
6721,best iPhone,">	I would seriously pay 2k for it.<

Shhh!! 😠🤫"
1049,best ice cream flavor,"Only rocky road with real marshmallows, not the marshmallow cream!"
72889,best Linux distro,Mint Linux works well enough for me. I switched to it from Ubuntu ~3 years ago.
58118,best cologne,With notes of gasoline and indian food
23266,best car racing video game,1070
39490,best web browser,I use Bromite browser on Android.
72720,best wireless lightweight mouse,"probably the GPX but I could see arguments for others

the upcoming final mouse could potentially be the new top dog though too. Also if you include 3D printed wireless mods then it all depends on what shape you like best."
46447,best trick or treating candy,"Oh man, I used to love getting fun dip, caramel apple pops, reese's cups, 100 grand, swedish fish, sour punch twists, and warheads. 

Not too much I don't like but if I had to pick it would be plain m&m's, black licorice, and 3 musketeers. I'll usually just use the chocolate I don't love by chopping them up and adding it to some cookie dough."
59653,best perfume,A stab in the dark... 😂
12942,best gifts for mom,"You're such a good kid! I see older people swimming slowly or walking every time I go to the pool at my gym. There are usually aqua aerobics classes at gyms with a pool, I bet she might like that as well. Good on you both."
4152,best online college,"I finished up my degree at WGU this last week. Bachelors of Science, IT-Security. I have degrees from WGU AND a brick and mortar school. I can tell you several things, I learned more at WGU and felt significantly more accomplished at WGU because I didn't have my hand held. I have 10 different IT certifications and now work as a Security Officer. Not only has my degree never been questioned in interviews, it has actually been praised. Many of the smartest IT folks that I've worked with have WGU degrees. In fact that is where I got the idea to even look at WGU originally.   


Brick and mortar schools serve a purpose but they simply cannot stack up to the flexibility of WGU (did I mention I've been military for the lat 15 years as well?). You will pay more at a brick and mortar school, the certifications will not be part of your curriculum, and you will have less flexibility. WGU has the same accreditation as the University of Oregon and tons of others. I see users in here mentioning competition between you and another person, but you have a degree from an online school and they have one from a brick and mortar school, then say it is favorable for the non-online school. This is a made up scenario that doesn't happen, which is laughable. Why? Because WGU you do not get your hand held at all, you do all the work yourself. If any interviewer is worth their salt, they will know what goes into the more well-known school programs.    


TLDR: There isn't a wrong answer, just that the answer is going to different depending on what is right for you! Many people in here spewing what-if scenarios that don't happen in reality."
27941,best breakfast foods,"Swiss cheese omelette with mushrooms and ham, hash browns, orange juice or milk."
