idx,text,query
70904,Blade Runner 2049,best movies with a cool twist
44614,"Crockpot/ slow cooker.

I honestly thought it would be another kitchen gadget that I'd never use.  It gets used a couple of times a week. I do my Sunday roast joint in it and the meat falls off the bone.  Great for casseroles/soups /  sauces",best items under $100
18305,"End of Ze World.

https://youtu.be/nZMwKPmsbWE",best YouTube video
8344,">Gum recession is irreversible

It'll never return to a healthy state????",best toothpaste
33848,"What makes this difficult is that you're looking at it though a lens that nobody else is. Each of us got into the series in different games and like the things that are present in the game that made us fall in love with the series.

You seem to like moon, which is story heavy, I would point you towards the latest games for that, from black on.

I like the gameplay and freedom of the originals, to me Crystal and SoulSilver represent the pinnacle of the series (the original formula refined), and I dislike the newer entries.

It all depends on what you like about pokemon.",best Pokemon game
54327,Take real medicine if you are suffering and let it run its course?  Like everyone else?,best medicine for a cold
40315,can you add more as to why it would be better?,best midrange CPU
72497,I used romer-Gs for over a year and loved every second of it. I only recently went back to browns because I missed them.,best keyboard switches
25883,1940s Australia breaking the math!,best cricket teams of all time
13313,"Let's say you have a drop down menu for people with titles in front of their names: Doctor Who, Doctor Yu, Doctor Shu, Cowboy Ox, Cowboy Lox, and Cowboy Nocs. 

In Excel, you can click on the dropdown menu and pick the name you want. Click on Doctor Who and get Doctor Who.

Google sheets is the same, but also allows you to type into the field and the drop down menu will update base on your entry. Doctor W will get Doctor Who, but ox will get you Cowboy Ox and Cowboy Lox. So you can search through the dropdown menu without having to do anything more than filling out the data validation.

Video: https://youtu.be/n2DxXffRxBM?t=82",best spreadsheet editor
40973,"> I cannot personally understand how a guitar could be better for scales and intervals then a guitar

I guess the second ""guitar"" is a typo for ""piano"".  ;-)

What I meant was that the fret pattern shows you the scale structure.  On piano, the notes ABCDEFGA are all evenly spaced - visually on the keyboard.  The black notes look like a kind of afterthought (which is what I meant by the keyboard being ""historically informative"").  On guitar (on the A string) you see the 2-1-2-2-1-2-2 fret pattern.  The guitar is not biased towards C major / A minor.  

Also, the guitar makes a good test bed for demonstrating the harmonic series, and the mathematical basis of perfect intervals.  Again, working with one string only.  (And bowed strings would be just as good for that, seeing as the frets are kind of misleading, being in equal temperament.)

Otherwise - yes, for theory, the piano wins hands down. :-)  (Ha, ""hands down"", literally! :-D)",best instrument to play
42558,Did you watch the new Perry Mason yet?,best detective show
70742,"the first Saw was shocking, and it was pre social media still so no one knew about it.  The series was ok until like the 4th or 5th one when everyone else was doing torture porn",best movies with a cool twist
8951,What happens when you get your teeth whitened?,best toothpaste
9500,"Toothpastes. Ah. Let's get one thing straight, don't use the gel based ones. Use sensodyne if you've got sensitive teeth. Other than that,  they're all the bloody same. Oh, and use just a pea sized amount and not the unholy amount they show you in advertisements!",best toothpaste
