idx,query,text
36574,best alcoholic drink,Brazilian Caipirinha
53281,best usb c charging cable,"If OP destroying Anker cables, apple cables won't even survive the shipping process lol"
61596,Best RPG game on PS4,ha well to be pedantic i suppose that means God of War could be an answer to this thread because that has a lot of the same elements
59559,best perfume,"> I don't know a few of these, but judging by the ones I am familiar with, you have fantastic taste! I'm guessing a late-20s to late-30s guy who likes a good strong drink (perhaps a whiskey or brandy) and has a penchant for opulence, contemplation, and leisure. Do you perhaps live in a cooler climate? I ask because many of these are quite warm, smoky, and amber-heavy. You seem like a Taurus, lol. Definitely somebody who's interesting to talk to.

Thanks! I'm 28. I really do like whiskey, but I don't drink it since I have a feeling I won't stop. I lived in Siberia for 7 years, that's why I tend to wear such fragrances. I'm a Cancer and definitely try to keep my interests in wide range to have an ability to support almost any conversation. 😁 Pretty spot-on 👏"
41485,best instrument to play,">unless you're a tuba

umm tuba is great what are you talking about"
12277,best gifts for dad,"Look, if neither my wife nor a frank and serious talk with my cardiologist is able to stop me from cramming fistfuls of Doritos into my quivering maw and get me off the couch, what makes you think a small led display on a rubber wristband will?"
68242,best science fiction novel,"* The Left Hand of Darkness by Ursula K LeGuin

* Look to Windward by Iain M Banks

* Ancillary Justice by Ann Leckie

* The Time Machine by HG Wells

* Snow Crash by Neal Stephenson

* Needs time to settle, but I'm really feeling like recent releases either Autonomous by Annalee Newitz or Only Human by Sylvain Neuvel could take the 5th spot."
18132,best Kardashian,Sounds about right. Do you work somewhere that he frequents?
20351,best workout music,"relatable af

like when you're at a homeparty and plug your aux in, then 10 songs into your playlist the opening to naruto shipudden season 2 starts playing and you can't make it quick enough to your phone"
32141,best hotel to live in,"I stayed at a beautiful mountain resort north of Guilin in China. We were on the river and it was so beautiful. We got massages and had beers and peanuts on the patio, and it was the most beautiful place I’ve ever visited."
29532,best game console,Autocorrect is offline due to it being a shitty feature that changes words.
46425,best trick or treating candy,"When I was 14 me and my friends went to a house that was kind of set back from the other houses at the end of this crescent.  This dude answered the door and he was surprised that anyone showed up at all.  He and some friends were playing poker, and they had no candy so they gave us each a can of beer.

We drank the beer, then went back and knocked again.  They gave us each another beer.  The third time they said no."
47914,best color to paint with,It stays clean & doesn't easily scuff! It also assembled in 5 minutes!
26887,best board games,"Honestly this is not far from BGG top100, which unfortunately makes it pretty boring. A lot of very heavy games on the top and generally a lot of games that scream ""i'm not playing this enough so I'm rating it very high""."
22268,best celebrity,"As a side note, he has an awesome truck."
40841,best instrument to play,A tromboner.
28911,best breakfast foods,It's not hard to learn to make a good tofu scramble. Such an energy burst and goes well on a breakfast sandwich or burrito.
72059,best movies with a cool twist,"It seemed like every horror movie around this time was going for a crazy twist ending, so when I saw it in the theater I turned to my friend and jokingly said he was the killer when it showed him in the hospital bed. 

The looks on our faces when he turned out to be the killer was priceless."
5997,best programming language for web development,"> PHP would be better than Python, in pure employability terms.

I know a couple shops in Denver that really are willing to pay top dollar for people that really know python / django inside and out.  So I guess that is anecdotal, but its my impression."
57626,best cologne,"I can help!

Margeiella Replica has some great scents - Fireplace is one of my daily scents. It’s very sweet and Smokey. It’s genderless, but male dominant. Jazz Club is definitely date night material and it sticks to you which is cool. I have two more Margellas but I just got them and don’t know them that well. One is basically coconut and smells like tanning oil, and one is tanning oil and oud. They’re interesting but I’m not in love with either one, pretty much a summer wedding day and summer wedding night occasion. Maybe some beach days or workouts with a “friend”.

Tom Ford is the next brand I wear a lot of. The regular and extreme noir are both great but the showstopper is the oud wood. It’s basically male pheromones and sophistication in a bottle. It’s definitely strong and overpowers you while you’re getting ready, but it’ll fade on your way to a spot, and then stick. Don’t worry too much about that initial strong smell. They have a new one Tobacco Vanilla, which isn’t like a Home Goods candle, it legit smells like a sweet Cuban and freshly ground up vanilla paste.

I also like YSL - they have two scents, I think just called L’Homme and the L’Homme intense. The regular one is like a summer or spring scent you can go nuts and it won’t overpower anyone. The intense is definitely an evening scent but nothing crazy, just a nice spice and cinnamon hint.


Another couple honorable mentions are Ralph Loren Oud and Ralph Loren Leather. Both dark and heavy but good. 

To be honest tho, go with a friend with a good nose and try a few of these out. Your skin will react to them differently. I actually get a bit itchy with a few of mine and have to careful where to spray. My neck is pretty sensitive and I have to do shoulders, back of the head, and chest instead sometimes. 

I’m not a baller, my wife just works at L’Oreal and she gets a free bottle basically every other month or we can buy em for 60% off any time.  She picks them out (except for the Tom Ford, that’s just me). 

My favorite smells are scotch, chocolate, cinnamon, vanilla, coffee, wood, coconut, raisins, and leather. I don’t like herbal, floral scents. I have a pretty shit nose."
54622,best artisan mousepad alternatives,Hold up! $150? That's way too much. And I have two Zeros. I paid $50 for the large version.
34508,best NFL player,"For me he's the kind of guy I'd like to punch in the face. But he's 6'7"" so if I tried I would just piss my pants in fear"
58699,best cologne,"•Sauvage Dior
• Creed Aventus 
• Creed Viking
• Creed GIT
• Cool Water Davidoff 

Soon I want to get into Tom Ford. I tried Wood Oud today at Nordstrom and I fell in love!"
33784,best electric car,"Modifications can address issues. But in the greater pictures with all those issues, imo it is more of a one trick pony for drag racing in Mountain View. One issue I missed is the standard 4 piston Brembo in the front. Those will definitely need to be upgraded. It also loses 10-20% torque between 15-60% charge.

Software is not going to help the inadequate cooling, when it is already beyond the limits with cooling system running at 100% in track mode. The problem is that there is no way to address this. It's a closed system that is integrated with their software. 2-3 seconds on a 1.5 mile track in cool weather brings the performance closer to a $35k hot hatch (assuming 100% charge). Include the torque vs. charge issue, and it will maybe get passed by similar skill drivers in BRZ by end of session."
58657,best cologne,"* Hugo Boss The Scent Private Accord
* Prada Luna Rossa Carbon
* Dior Homme
* Chanel Allure Homme Sport Eau Extrême
* Guerlain L'Homme Ideal EdP

Bonus: Prada L'Homme for work"
