idx,query,text
54459,best artisan mousepad alternatives,What numbers would you give the Hien soft on this scale?
16024,best sunglasses for fashion,"Sunglasses mean an opportunity for me to wear whatever ridiculously coloured, odd shaped pair makes me happiest. I'm totally prepared to pretend that they were all that was available at a gas station and it was an emergency. Price wouldn't matter, but I don't want my sunglasses to be serious and the name brand ones often are. Unfortunately, I've graduated to prescription lenses only and my sunglasses purchases are much less spontaneous."
42852,best detective show,"I must agree!!! You forgot the staircase, it’s amazing too!"
69152,best major to study in college,"Mostly true I think. I go to an engineering and science driven school. Many of my friends are in these majors and are very good at it. I on the other hand am so terrible at math and have always longed for a creative career. I will be graduating with a graphic design degree. I wish my brain was good at math. But this is definitely better suited for me. You shouldn't just follow the money because not everyone can be good being a doctor or engineer.

Although you still gotta look at what you can make a living off of and be realistic.
In my case a graphic design degree is much better option than a integrated studio arts degree of painting, ceramics, sculpture etc.)
Thank God I love it too :)"
21015,best workout music,"X gon give it to ya
Till I collapse 
Still dre
Niggas in paris
Ultimate
Plain Jane
No limit
Going Bad
Energy 
Berzerk
Lose Yourself
Humble
DNA
Maad city
Wesleys theory
If you know you know
Come back baby
Grindin
Clint Eastwood
No love
Not afraid
CREAM
In da club
PIMP
Hate it or love it
No Vaseline
Forgot about dre
SICKO MODE
Man of the Year
Ric flair drip
Panda
Hot nigga
Black and yellow
Fuckin problems
Santeria
Hard piano
Yikes
Drip too hard
Ballin
The box
Pop out"
972,best ice cream flavor,Omg yesssss. My bf is from Italy and one time he took me to an authentic gelato place owned by Italians and we got stracciatella and hazelnut and it was sooooo good.
15161,best tree for the garden,Lol I have some resentment built up towards mine.
57943,best cologne,Burberry London; it's a classic.
27156,best board games,A Feast for Odin is #1? I approve... :)
62822,Best Data Science textbook,"This is not straight a DS book, but  I just found 'fluent python' by Ramalho to be fantastic. It explains many intrincate tradeoffs in data structures and algos that you would expect to appear only in (harder) theorethical CS books. 

&#x200B;

And it can be read out of order. Like a coffee book. I read it in the train.

&#x200B;

It can move your python skills up a notch or two. It's that good.

&#x200B;"
40990,best instrument to play,"Piano, by far.

It requires zero skill to produce a good sound on a piano, unlike the flute, trumpet, saxophone, viola... Lots of instruments require a fair amount of practice just to make *a* sound, let alone a *good* sound.

The piano is also more visual than other instruments. Every note looks unique and is easy to remember and identify. Not true with most other instruments.

That said, playing the piano at a high level is *not* easy. But learning it is. There's a reason most music schools require piano proficiency for every student, regardless of their principal instrument."
15261,best tree for the garden,I've been wondering for 4hours as well & still don't get it
47132,best state to visit in the United States,"Big Sur, California. Drive along highway 1."
8056,best laptop for general use,"We're unlucky, I think Asus makes good laptops actually but I can't seem to have a faultless Asus laptop, you seem to have the same problem with HP :/"
11198,best backpack for college,"You're going to have a 15"" MBP for the rest of your life?"
47770,best graphing calculator for vector calculus,Except for finding limits approaching a specific value
67015,best places to skydive in california,"For future info... Boogies are not great places to go to stay current or get current. You have a drop zone that is much busier and with larger planes and more people in the air than normal.   

It is also the WORST place to demo new gear - More people in the air, more stuff going on, more people who are not used to the DZ.  

Some people will claim I am wrong.... But they will be unable to explain why a boogie is a SAFER place than a normal DZ weekend. They will instead try to claim, ""It is not that big of a deal""...."
44329,best items under $100,Great innit... Nothing wrong with a bit of GILF anyway.
56096,best action and adventure movie,The Man Who Would Be King
28504,best breakfast foods,"I found the fresher the egg, the harder it is to peel."
73556,best battery bank,True. I figure the fast charging benefit comes from (less) time spent in towns. For the Anker 10ks at least it looks like PD vs non-PD is about 0.65oz.
38481,best newspapers to read,Because no one would read the SF Chron for the reporting! :-)
48533,best color to paint with,"Thanks everyone for your suggestions and advice, you guys are amazing!!!"
7422,best laptop for general use,"Looking for a gaming laptop (csgo, dota2, d2:res, valorant) $1300 budget - (i was just gonna go with razer blade but trying to get some input from the experts, thanks!"
44840,best items under $100,"An SSD for the operating system and commonly used programs if you spend a lot of time on your pc working with many programs and still only have HDDs.

~$100 gets you 1tb

So much better, not only for initial startup, but general system responsiveness."
