idx,query,text
26020,best politician,"I'm not a fan of his at all, but at least he's not a hypocrite."
16272,best sunglasses for fashion,"I think club masters are the coolest, but they do not fit my face shape at ALL and it makes me sad."
35188,best alcoholic drink,Just a little drinkypoo rand
37459,best amusement park,thank you took a while to figure it out
1501,best ice cream flavor,"Oh god! Durian?? 😱 I would even think about trying it. Never smelled one, never tasted one."
66202,best soccer team in the world,"Dude, just stop."
39129,best web browser,"it tries to block data tracking and ads, which can be a huge proportion of a website's data"
54402,best artisan mousepad alternatives,"They are not.

If youre a serious player who cares about consistency, rank, etc. Or you play in an organized team at whatever level of play, you better be ready to spent 3 weeks retraining your brain to handle the lack of static friction - force required to move. All of their pads sport this feature. Even the zero. 

This amount of speed, or, low static friction gives very little benefit to your gameplay despite feeling like it does. If you're used to a fast pad with low friction, or you grew up playing on a wood desk or something like that, artisan pads will be great for you.

But, if you're like pretty much everyone else who grew up on whatever cloth pad dad brought home from the office, or a logitech or qck, they are not worth it. They are overpriced for what you get.

I'll get hate for this, but the entire mousepad industry is a fucking joke. Anyone can get used to and play well on any surface given time. All of this marketing, all of these different surfaces? Bullshit.

All of these people swapping pads around cuz x y z? Self doubt. A pad isn't gunna save your accuracy bro. Playing the game day in and day out will. Practice. Hours. Not the mousepad.

Buy whatever mousepad is made well and has decent durability for a good price and call it a day."
15948,best sunglasses for fashion,"I would spend more on sunglasses if they are hand-made in house and have unique styling or colors, but for the most part I avoid sunglasses made by fashion houses. It just seems like they make them cheaply on the side in order to pull in profits for the clothing lines. If you want to get nicer sunglasses, it's probably best to look at companies that specialize in making frames and have their own independent factory."
38398,best newspapers to read,"The Metro, Evening Standard, Daily Mail, Sun, or whatever other garbage is left behind by the last guy on the train.  I know I'll be reading the latest updates on Lady Gaga & Amy Winehouse whichever I choose..."
1742,best ice cream flavor,Maple nut.
65584,best phone service company,I have Xfinity/Verizon in Livermore and it is absolutely terrible in the triangle between downtown/home depot/Lowe’s. Been considering switching providers
6971,best iPhone,First Iphone worst. Latest best 😂😂😂😂😂.
8652,best toothpaste,Nobody else recommending arm-n-hammer ? I am starting to question my preference....
15828,best sunglasses for fashion,"Only poorly designed phones have this issue nowadays, most will darken when viewed 45° off axis, but landscape and portrait should both be fine."
34359,best NFL player,Imagine making a list of the top 50 players in the league and not putting DeForest Buckner on it.
54341,best medicine for a cold,Eat your boogers... Develops your immune system to some amazing level since it's all the shit you breath in every day
35744,best alcoholic drink,"I ask of you, what is more manly? Let other people's notions of masculinity dictate *your* beverage choice, or do what you enjoy without paying mind to naysayers?"
16100,best sunglasses for fashion,"Unfortunately, the very first result for the search in that sub is ""DONT BUY AOOKO SUNGLASSES!""

They seem like a controversial brand but its the first time I've heard about them, so thanks"
44279,best items under $100,"Ooh yes, merino. Check out the Icebreaker brand from NZ - they make all sorts of wonderful garments from merino (and they ship internationally), for men & women who want to look like it's *this year* and not just some other year on repeat.

In answer to OP's question: Icebreaker merino wool T-shirt."
39523,best podcast for biologists,I’d like to add “Immune” and “Meet the Microbiologists”.  The American Society for Microbiology has quite a good podcast network.
30701,best country to live in,Tell me about it.
64540,Best Nike running shoes,":( That makes me sad. I wonder if I would get them if I ordered off FootLocker or if there was some sort of mistake and they aren't supposed to have them on there and I would end up getting refunded. Running Warehouse said they were supposed to come out on the 1st but they aren't on their site. 

Amazon is the other site with them but they're $145"
31402,best country to live in,"Somalia

no government means no taxes"
69217,best major to study in college,"I occasionally think getting a degree in History was useless.  But I'm making $72k for a 181 contracted days.  I'd like to think I'd go into finance, though, and have considered getting an MBA."
