idx,query,text
12185,best gifts for dad,"""take that gift away, peasant. you are not good enough for me."""
30078,best money managing app,"I use wallet. Automatic categorisation would be nice, but since I import every two weeks, it's not too much of a hassle to manually go through them since there aren't that many."
60087,best perfume,philosophy falling in love
58101,best cologne,Armani Diamonds or Armani Black Code
45800,best trick or treating candy,"Just leaving this here:
[The Candy Hirearchy](http://boingboing.net/2014/10/31/the-candy-hierarchy-2014.html)

I for one love Reese Peanut Butter cups"
11582,best gifts for dad,"That's a real fathers pride, cause you hand made it and thought of what he liked he will always carry it with him as it will remind him that he did a good job in raising you.  To you it might be ugly and worthless but to him it is more precious than gold and not something you would understand until your own child gives you something handmade without help and being told too."
42761,best detective show,That’s great! It’s always nice to know that people are cool !   I loved the series and the several twists.    It’s fun to have an unexpected ending.
24355,best anime,Found which 2 lists i should follow then =P
19876,best workout music,A group called “The siege”. Those 2 guys make bangers.
52037,best iphone case,www.rokform.com
3469,best college for research,"I would put UT Austin and Georgia Tech higher but other than that I agree with this list more than any other ranking list. That being said, I don’t really know a ton about every school so I can’t really say this with certainty."
19457,best YouTube video,Keralis is probably one I would single out (unless you want to learn everyone’s name) as a really good watch for being an incredibly talented builder and very funny with a lot of subtle jokes.
43422,best ad service for mobile applications,"Admob is certainly the easiest to integrate. Mopub is a decent alternative. Amazon ads are okay, with the plus side that you do not have to rely on Google Play Services as you do with Admob. I would probably just go with Admob due to its ease of integration."
25799,best cricket teams of all time,"Yeah, god bless whoever killed him ^/s"
52051,best iphone case,It fit perfectly!
44739,best items under $100,"I'm horrible with handy man stuff. I think for the average person it's easy, however it took me some time and I didn't have all the best tools"
67571,axios alternatives reddit,"axios is not a valid contender.

Do you really want this in your http library?

&#x200B;

[https://github.com/axios/axios/blob/master/lib/core/mergeConfig.js#L13-L73](https://github.com/axios/axios/blob/master/lib/core/mergeConfig.js#L13-L73)"
62001,Best RPG game on PS4,Witcher 3 is must play
11924,best gifts for dad,"New Balances. Also, can’t go wrong with a book"
7050,best iPhone,Why? Rumour recently suggests the successor to 11 will be oled in 2020. Probably inaccurate though.
1079,best ice cream flavor,"I worked at a Coldstone for a few years. Mix cake batter with chocolate ice cream, then add in cookie dough and brownie. Trust me.

Or if you’re a fruity person take cake batter, yellow cake, whipped cream and strawberries. Strawberry shortcake ice cream.

I could go all day."
5501,best home improvement store,"Wholesalers often make cash sales to the public at significant savings. For instance, I only buy screws from a fastener supply place, because their price is usually about 1/3 the retail price. Box stores make zero money on drywall for instance, and make all their profit on the screws and accessories."
41142,best instrument to play,Piano or drums.
6591,best Netflix documentary,Tickled is a rabbit hole of insanity that just keeps going.
59525,best perfume,"Yayyyy! You’re so spot on!! I love pop culture and music! Carly Rae Jepsen used to be my jam 💓 but Taylor Swift will forever be my #1 <3. And yes lol, I don’t believe in astrology but it’s still so much fun to look at, my friends and I love sharing astrology memes with one other and using it to look at & compare our compatibilities with our partners’ signs 😆 (again, just for fun!!)"
