idx,text,query
13680,"Such a gross simplification of this process. This is one of those things that seem good on paper but is actually inefficient and inconvenient for everyone involved. 

This statement is for the average student writing a research paper or average joe looking for something to learn.",best research paper archive
65683,Well now I can at least confirm it’s not only me,best phone service company
34498,Chris Cooley.,best NFL player
60435,"My favorite line is ""Eww, David!"" then ""Bébé"". 😂",Best comedy show on Netflix
68755,"Also worthy of consideration : Day of the Triffids or The Midwich Cuckoos by John Wyndham.

Something from Brian Aldiss also, but it's been awhile since I've read something from him. Not sure which of his works would be most appropriate.

Ringworld by Larry Niven another one.",best science fiction novel
34930,Wouldn’t more rankers “doing it well” help the overall product? Become a ranker.,best NFL player
15565,"Noni. It propagates easy and grows really fast. The trees are really productive, even in poor soils. Noni juice is expensive and relatively easy to process.",best tree for the garden
70938,David Lynch's early film Erasurehead will completely unnerve you.,best movies with a cool twist
26390,"Right when he said that, I knew it was going to be a good series.",best politician
13009,"2 books, 3 seasons of Vampire Diaries and £15 iTunes voucher. It doesn't seem like much but it's everything she asked for.",best gifts for mom
7175,I meant this „Apple intentionally slows down old iPhones to force people to upgrade” bullshit,best iPhone
3737,A place that's high on research isn't necessarily good a research either. They base this on publications and citations. Some places just crank out garbage or semi-garbage publications that no one ever cites to game the rankings.,best college for research
6793,iPhone 4S. Newer iPhones are workhorses - but that was a piece of art!,best iPhone
45305,Some elaboration would be much apreciated.,best gaming system
38546,I read the Vancouver Sun every morning.  Nothing beats the tangible news paper when you want to relax in the morning with some breakfast.,best newspapers to read
43744,"I always just buy the sampler sets. You get a ton of cologne samples and a voucher for the full size version of your choice for $80. Bought a Tom Ford Noir with my last voucher, saved $40 off the regular price and still have samples of the others if I want to switch it up.",best items under $100
68604,His short stories are pretty good though.,best science fiction novel
28278,"Baguette bread, feta cheese, cherry tomatoes, peanut butter and a cup of tea.",best breakfast foods
37472,I actually loved what DCA was before. It’s bums me out that it is really just the second half of Disneyland these days. It really is all one park now - they just get to charge separate admissions.,best amusement park
18834,Good god.  The memories.,best YouTube video
8157,delicately.,best toothpaste
6515,Evil Genius,best Netflix documentary
64605,and all retail for more?,Best Nike running shoes
40541,5700,best midrange GPU
59013,"From both men/women's line

1. Guerlain L'Instant EdT/EdP
2. Neige de Lise Watier
3. Creed Green Irish Tweed
4. Amouage Portrayal Woman
5. Creed Erolfa
6. Creed Millésime Impérial
7. Hugo Boss Orange Sunset
8. Parfum de Marly Sedley
9. Parfum de Marly Godolphin
10. Bvlgari Aqva Pour Homme",best perfume
