idx,query,text
41081,best instrument to play,Yeah to pick up and learn some beginner stuff it is accessible but to get *good* at it is another story. Guitar is VERY mechanically intensive at the high level.
7160,best iPhone,Side bar: Does anyone know what wallpaper that is?
33909,best Pokemon game,"I second black/white. I kind of consider them the pinnacle of the series given how much they're able to accomplish and how well-rounded they are. Great story, music, region, etc. It's also pretty technologically impressive for a DS game, especially after the rather basic 4th gen games (Diamond/Pearl/Platinum, HeartGold/SoulSilver). All the pokemon sprites are fully animated which blew me away at the time.

Another thing is that these games (and their sequels) were the last Pokemon games with the ""old"" design philosophy where Game Freak added in a ton of extra stuff so that there was something for everyone. This amounts to everything from little minigame-based distractions to larger and more detailed areas with plenty of places to explore. Recently they have decided to just focus on taking the things that the majority of players will be doing, and just polishing them to an extreme. Sun and Moon suffer greatly from this as they feel lacking in depth even if the basic systems are very smooth.

So yeah, Black and White are great. The sequels, Black 2 and White 2 are awesome as well since they add a couple new cities and areas, and unlike most other pokemon ""sequel"" games, they actually continue the story from the previous ones so it's an entirely different experience."
21616,best winnie the pooh comic,"I actually saved [this](http://i.imgur.com/ltpFM.png) for the next time the above image was posted, in case there were any similar questions.

I know it's not the original link, but that's all I could think of doing at the time."
38207,best newspapers to read,"I agree that is what we should look for. I'm not so educated in this area, so I wanted to get an understanding of the landscape of the print media in terms of where they stand."
36807,best alcoholic drink,"Happy birthday! I'm a fan of lemon drops, screwdrivers, and appletinis"
51785,best iphone case,Took it back. Case kept falling off
39949,best Chrome extensions,Nano Defender contains Malware!
17900,best Kardashian,Kourtney is my favorite and the rest equally annoy me.I prefer the bluntness of Kourtney which is what I feel the others lack.
56320,best desktop monitor,"Anything under HDR1000 is shit, along with windows implementation of it. The 10-bit color is damn good, there’s also a few individual color settings I found on /r/monitors that made it look even better."
2929,best headphones,try danon d7200
53981,best medicine for a cold,">Original green death flavor NyQuil.

Fucking right. That stuff is nasty, but it works wonders."
22659,best celebrity,"[John de Lancie](http://en.wikipedia.org/wiki/John_de_Lancie) does not like it when you exclaim, ""Q! STOP THIS!"" to him. Otherwise he's cool."
41477,best instrument to play,"Piano is so versatile, another vote for that."
57694,best cologne,Very Sexy For Him by Victoria secret. It's amazing and you'll probably be the only guy you know wearing it. Don't get VS2 though
72835,best Linux distro,"> However, in practice many people quit because it's too hard.

If they find Arch impossible, THEN, they can try Debian, Fedora, OpenSUSE and the like.

But I don't think it's anywhere near that hard. Hell, even I can run Arch :P."
33412,best electric car,"Electric car development is so full of vaporware, I don't believe in anything until I see it for sale. I say that as somebody whose girlfriend bought a Bolt last month."
29648,best game console,Isn't Spiderman 2 available for PC as well?
27873,best breakfast foods,"Lox Bagel. Salmon, pickled capers, cream cheese, and red onion on top of a poppy seed-encrusted bagel. Just perfect."
47427,best state to visit in the United States,New Orleans?
67214,axios alternatives reddit,This was my main reason for holding out.
715,best vpn for torrenting reddit,I have been using smartdnsproxy for few months now and it works very well.
12054,best gifts for dad,"They haven't been small for a good long time. They're not exactly a superconglomerate or anything, but they've been one of the largest specialty coffee roasters in the US for close to a decade. Pretty decent stuff! It's certainly been interesting to watch their growth and direction over the last couple years."
32836,best free online grammar checker,"Does your University have a writing center? I had a job as an English tutor in my University and 90% of students needed help proofreading, including grad students. Also your tuition already pays for their time, so it's a resource worth using if you can."
16962,best iOS game,"Oh yes, I remember playing KODP for hours straight, such a deep and addicting game....and Six Ages is ever better"
