idx,text,query
65616,Sweet.  Thanks!,best phone service company
37446,"Universal. Specifically Universal Orlando Resort and their Potter additions. With the opening of The Wizarding World of Harry Potter: Hogsmeade in 2010 they pretty much redefined what a theme park land could be, integrating attractions, food and merch seemlessly. Then they did it again in 2014 with Diagon Alley. And then this year with the opening of Hagrid's they continue to push the boundaries of what a themed attraction can be.",best amusement park
37157,"Themed: Phantasialand 

Thrill and quantity: Cedar Point",best amusement park
54065,It really doesn't hurt after you let the pressure go,best medicine for a cold
32067,That place is on my bucket list!,best hotel to live in
20742,Rats Theme by Jerma985,best workout music
10965,Nah I think it is; had mine for two years and it’s been great,best backpack for college
59736,Have you tried Hypnotic Poison? I find it to be a nice wintertime scent :),best perfume
71378,Orphan,best movies with a cool twist
40494,Dude you must be a blast at parties,best midrange GPU
4392,I never could get used to Emacs myself but the people I have seen who know it well have godlike editing efficiency with it.,best text editor
23725,"Trackmania for the Multiplayer, Burnout Paradies for the open world, Flatout 2 for the demolition derbys, and NfS: Most Wanted (2005) for the police chases.

Yes, I'm not a huge fan of realistic driving games.",best car racing video game
68152,"Against a Dark Background is my all time favourite book, any genre, period. Bleak as hell but doesn't look like it at first. By the end you realize that everything is futile. People like to say humanity's position in the Cultureverse is to show how insignificant we are. I found Golter's situation a lot more scary. 

Excession is just great, in basically almost every possible way. Shows that humanoids are again, insignificant. A book mostly about Minds will be great any day. 

Blindsight is scarier than any horror, without actually pulling (too much) horror elements. It petrifies the mind. Sadly Echopraxia didn't pull off any similar effect. 

Glasshouse. Stross is always full of ideas, but I found the A-gates and how he incorporated them in his world really fascinating. 

Man, too much to pick one last. Let's say Dune Messiah. Love Paul's arc, and Herbert really started the expansion on what he meant by prescience not being a joke.",best science fiction novel
45992,Best Halloween [Candy](http://imgur.com/rdqe6).,best trick or treating candy
41993,[The Signal 2014](https://www.imdb.com/title/tt2910814/),movies like Inception
44044,"As someone that's allergic to latex and hates the scent of coconuts, this sounds like my worst nightmare.",best items under $100
2747,I don't recommend vss in general. Not atmos and not sonic.,best headphones
35369,Margaritas of all types. Also I make a wicked frozen vodka lemonade.,best alcoholic drink
18692,"If you like Ave you will probably also like [This Old Tony](https://www.youtube.com/channel/UC5NO8MgTQKHAWXp6z8Xl7yQ). He is hilarious and makes great videos, mostly about machining and welding.",best YouTube video
55313,"It isn't grand adventure in perhaps the same mould but for relentless savagery and the feeling you are definitely on the wild ride with him you could try The Revenant, which is a brilliant book.",best action and adventure novel series
60747,His phrasing and look really reminds me of Seinfield,Best comedy show on Netflix
33298,"Things are only bad in some areas. If you understand the chip shortage because of companies that made bad decisions in 2020. 

Also I already preordered.",best electric car
37247,"Yeah, it's even crazy ppl in that state search more for KD than SFA",best amusement park
22774,Woohoo! Story time!,best celebrity
18560,I found Rachel and Jun's channels not too long ago. I mostly watch for the cats.,best YouTube video
