idx,query,text
39382,best web browser,Stock edge. Wow not even the chrome edge. You are going way back. I only use edge on my other computer since it is to slow for chrome.
54563,best artisan mousepad alternatives,What would you rank them (from favorite to least favorite)?
70661,best movies with a cool twist,"this is legitimately the weirdest movie i have ever seen, pretty sure i enjoyed it, not entirely positive due to weirdness"
33429,best electric car,"Have you watched this? Basically answers why people say the Hummer is further along.

https://youtu.be/SC7q6e983cE

My 2 cents, i have no doubts each company will produce and sell these 2 vehicles. So it's really a question of which one will come out first (""which one is further along"" is kind of a meaningless vague question). MY2022 means the hummer will probably come out end of 2021."
1487,best ice cream flavor,"Top 3:

- Coolhaus balsamic fig mascarpone

- Haagen Dazs creme brulee (discontinued; dulche de leche is close but not the same)

- In the 90s Godiva had an amazing white chocolate raspberry ice cream. I’ve tried others but none compare.

Flavor I didn’t think I would like but did: Creamistry has an incredible Capn Crunch flavor. I don’t like Capn Crunch and would have never tried it if they weren’t handing out samples one day. It’s very good.

Weirdest flavor: I thought I would love black sesame but I didn’t like it at all."
32703,best vacation resort,I think it has it's time and place. My parents and I went on vacation in Cozumel and stayed in my first all inclusive. We also had a car so we could go to the town and other Mayan ruins. But it was nice for us because we didn't have to worry about dinner or drinks and you could pay a small fee for water activities and scuba all you want ( which is what we went for) they also were able to set up a way to get to chichen itza without going on the big tour bus.
15131,best tree for the garden,You think Leyland Cyprus would be better than Green Giant?
27897,best breakfast foods,"As an LA transplant, I survived my first few months in Phoenix with filobertos."
17862,best Kardashian,"I loved their relationship in the early years, it's truly why I got into the show! They were so funny together."
20886,best workout music,X Gon Give It To Ya is always the right answer
18463,best YouTube video,Do you love me? Could ya learn to love me?
8387,best toothpaste,"When I go to the dentist they always recommend s type of toothpaste, like cavity prevention or for sensitive teeth, instead of a brand."
43821,best items under $100,"A second swing (used) so my twins could nap in them as babies. It was maybe $40, and it was worth every penny. I could not deal with newborns taking 20 minute crap naps that only overlapped by 5 minutes and then being super cranky because they didn’t nap. 

We transitioned them to napping in cribs around 8 months, so their sleep wasn’t ruined. And in the meantime, Mama had some sanity."
60615,Best comedy show on Netflix,Arrested Development.
57978,best cologne,"I'm going to punch the guy who says ""60% of the time it works every time""."
7110,best iPhone,"I mean, the iPhone 11 is $400 more than the Mi 9T Pro too.. which is a far larger relative difference in price."
41062,best instrument to play,"So I'm a keyboard novice, but I find its relatively simple to get started and an okay amateur keyboard (no weighted keys or anything) is pretty cheap. If you have the space, unlike me, people throw away pianos all the time, but if you're limited on space and funds then a keyboard might be your best bet.

I've also playesld the ukulele, but imo keyboard is more fun."
41387,best instrument to play,bitches love harmoniums
36069,best alcoholic drink,Loving the vodka waters with a squirt of mio.
15784,best sunglasses for fashion,"I probably shouldn't have used the word ""crap,"" but I needed a noun after unwearable. I'm mostly confused by a lot of his designs \-\- particularly all the shorts. But looking at the store, outside of the lookbooks, I see a lot more that I would actually like to own \(if I could afford it\). Anyway, I edited my comment a bit."
36538,best alcoholic drink,Or combine the best of both worlds with a good black IPA.
53005,best hiphop album,"1. Kanye West- My Beautiful Dark Twisted Fantasy

2. Kanye West- Yeezus

3. Kendrick Lamar- good kid, m.A.A.d city

4. Kanye West- Late Registration

5. Madvillain- Madvillainy"
