idx,text,query
10452,Heavyweights (movie)?,best suitcase lock
38998,"I agree, but firefox for android isn't all that great and I prefer using the same browser on both my platform, so I stay away from firefox lol. Stupid reason but that's how I operate lol",best web browser
39760,"Your computer has it built in too.   It's just not commonly available.

EDIT:

* For windows: http://clipdiary.com/clipboard-articles/view-windows-clipboard-history.php
* For Mac: https://setapp.com/how-to/how-to-view-clipboard-history-on-mac
* For linux: I'm sure there's a terminal command :P

Disclaimer: It's been years since I've used any of these features. Not sure if the articles are actually accurate.",best Chrome extensions
65264,Just wondering where than RedPocket $30 annual plan went on here. That's the one I'm on now that it's using the T-Mobile network.,best phone service company
26230,LBJ for sure,best politician
18279,"Just that one line and I know what it is, I didn't even need to open up

""Why do you have raw cotton in your pockets??""",best YouTube video
21579,What an asshole,best winnie the pooh comic
19224,">a funny kinda meow and as meaningful a look as a cat can give

""those are **IMPORTANT**, you understand? DON'T. LOSE. THEM. Food's in the fridge I hope, see u soon""",best YouTube video
65150,"Depends on what you want, but most Verizon seems to have better coverage by a significant margin, the downside being that their plans are most expensive. T-Mobile and Sprint are combining soon, and Sprint towers are being upgraded or torn down, so it gives me hope, since I have t-mobile indirectly by using google fi.",best phone service company
8243,"I'm not a dental expert, but I'm a believer in Xylitol, and make sure my toothpaste (& chewing gum) has it.",best toothpaste
49102,Check out the new Samsung G7 27 inch.,best gaming monitor
57242,Alright let’s address the elephant in the room no one wants to defend bottled water....... but if I’m at the store and I gotta just grab one I almost always go for Aquafina or VOSS if it’s available (and yes I just buy it because of the fancy bottle and that it’s from Norway) but sort of that I just grab whatever is cheapest.,best water brand
53033,Man I wish I lived in the US 😤,best hiphop album
69291,Peace Corps or some other organization where you spend time in a developing country would help. You have to prove you can deal with life over here.,best major to study in college
56459,"Excuse me, 4K is standard. 5K is the holy grail. But the actual problem is that the holy monitor grail for a gamer is something entirely different from the holy monitor grail for somebody working in the creative industry. I haven’t seen 1440p since the mid 00s. 5K is the shit. I wouldn’t even know or it was impossible to see at which Hz it is running. And why would I need to. (It’s 60 Hz for the 5K iMac btw)",best desktop monitor
30761,THE GAP...... BOOKS!,best country to live in
29747,"Yes, but the ROI is insane.  My annual YNAB fee has saved me *thousands of dollars.*  

It blew mint away, which ultimately just nagged me but did not change my behavior one bit.  YNAB was like a brutal spiritual journey where I had to confront my own consumerism and come to terms with the idea that desire is infinite and will never be satiated no matter what I bought, but my bank accounts are most definitely finite.  It sucked.  But now I'm debt free and have a six month buffer and am saving for a house.  YNAB will make me rich, someday.

Oh, it also made my marriage stronger.  We are literally on the same page financially.  That also took some time to get there but it was worth every single squabble and compromise.",best money managing app
36054,Vodka fresh lime and soda..,best alcoholic drink
66534,Yeah I was only joking. We’re 48th right now but after 6 wins in the Euros we should be looking pretty,best soccer team in the world
10228,Who the fuck is foxy,best pencil for drawing
45287,"I've personally always been a fan of Xbox. It's where many of my friends are, and I love some of the games.

I also have a PS4, but don't really use it much....mainly for a few of the exclusives.

I enjoyed Nintendo as a kid, but kinda ""grew out"" of many of those games. There's still a few that I'd love to try, but my tastes have changed.

PC is going to give the best graphics, won't charge for online, and has a large variety of games available.

.

Really, it's going to come down to what type of games you want to play.

If you already have a PC, I'd probably stick with that for the short term, and figure out which genre of games you enjoy the most.

Once you decide that it will be easier to figure out which console to get - as they really shine in different areas.

If you don't have a PC currently, I'd recomend the Xbox One S. It's a nice console, and probably one of the cheapest options currently.

.

Next Gen consoles are probably \~18 months out at this point.

So, I wouldn't go spending a ton of money on any current gen console if you think you'll want to get into next-gen.",best gaming system
4367,This. JetBrains products are very good and reasonably priced but VS Code is 98+% as good and it's hard to be more reasonably priced than free.,best text editor
41693,Thank you!! I’ll check them out. :),movies like Inception
46161,"I used to have a neighbor that would give out SODA, he was the neighborhood legend",best trick or treating candy
12572,"To add some context, we lived here for 4 months before we got the house..

http://www.hotelroomsearch.net/im/city/finsbury-australia-0.jpg",best gifts for mom
