idx,text,query
60644,"I Think You Should Leave and Aunty Donna's House of Fun are both absurdist sketch shows I've rewatched multiple times, lotta fun and easy binging (6 episodes each)",Best comedy show on Netflix
47919,Knoxville gray is my current favorite dark green and I am painting everything with it!,best color to paint with
10485,"In Indonesia, we have luggage wrapper service, basically covering the whole luggage with plastic wraps. Two bucks for one item.",best suitcase lock
71546,"I mean, how good a twist is it when even the actors themselves were shocked by it in the theater?  Usual Suspects is the only other one I can think of that pulled that sort of thing off.",best movies with a cool twist
33802,i cannot disagree with u good choices,best Pokemon game
29043,I wish I were as organized as you tbh. I just throw whatever in my calendar. 😵,best calendar tool
55361,"Thanks for the suggestion , I'll check it out",best action and adventure novel series
59621,"1. Zoologist Bat (2020 edition)
2. Parfum d'Empire Corsica Furiosa
3. Bogue MEM
4. Gucci Guilty Absolute Pour Femme
5. Serge Lutens Muscs Koublai Khan
6. Olympic Orchids Ballets Rouges",best perfume
41233,"Came here for this, the piano is an incredible sounding instrument popular in all genres from rock and pop to classical.

Tom waits converted me to my belief, love that man.",best instrument to play
6550,My bad yea it’s The Devil We Know,best Netflix documentary
43365,"Yes, https://www.facebook.com/audiencenetwork/products/overview?utm_source=1H2019_AudienceNetworkSMB_Search&utm_medium=Search&utm_campaign=20190108_APAC_ENG_India_Brand_Beta_2018&utm_content=facebook_in_app&gclsrc=aw.ds&&gclid=CjwKCAjwg-DpBRBbEiwAEV1_-BsfSmCVfq3cNRu2vZUJwPXUUepNb9Jtcx_6Ob8iBmyoyF7-BMD-mBoCOCkQAvD_BwE",best ad service for mobile applications
67962,I've been meaning to go back and read that. I remember loving them back in sixth grade but don't remember anything beyond the term tesseract and the vague memory that was some sort of transportation method.,best science fiction novel
47472,"Grand Teton National Park. There's nothing like majestic mountains rising straight up out of nothing. No foothills, nothing - just flat plains, then bam, mountain peaks.

Plus, we got to watch the eclipse in Jackson on that trip. Just sitting and chilling in a local baseball park with maybe thirty other people. In a place that high and dry, you could clearly feel the temperature drop from the loss of sunlight - it was pretty neat.",best state to visit in the United States
49398,"Yeah and I got it for $120 with a controller. It was broken and still had the warranty, I was buying it to see if I could fix it myself and I just had to send it to Microsoft because it still had the warranty.",best gaming monitor
15266,Now that's a cool tree. Maybe the coolest willow I've seen!,best tree for the garden
22389,"I met Paul Rudd on a flight from NY, sat next too him on the plane. My buddy leaned over and told me that he wanted to compliment him on this band shirt he wore when making Clueless, but he ""didn't want it to be weird"". So his solution was to write him a note and slip it to him, lol. So he does this, and Paul just gets this nervous look on his face, opens the note and reads it. Starts cracking up laughing, leaned over to us and said ""best note ever"". He then told us the whole story of the shirt, how he fought with the costume dept about it because it was the shirt he wore to set that day. We talked the whole flight, dude was super cool.

Edit: Band is Trip Shakespeare.",best celebrity
30612,"Yep. Any war which is done according to the legal institutions of a nation is, to me, justified, as long as it is in accordance with the predominant views of the body politic.  

EDIT: Also, down votes for my opinion? Really? You don't have to upvote it, but if you disagree, at least tell me why so we may discuss it.",best Mexican war to study
66305,"Barca are insanely high for a team which won there first in 1992, then again they have won a good few recently so its hard to argue. Liverpool being behind Utd baffles me honestly, i cant even make a case for it",best soccer team in the world
49464,"It's used at 262€ from Amazon warehouse, so I can benefit from amazon return policy in 30 days...

Are the colours very washed out? I know it's a TN. How is black uniformity and contrast?

How does it perform in game?

Thanks",best gaming monitor
62670,"1. Skyrim
2. Persona 5 Royal
3. Persona 4
4. Neverwinter Nights
5. BG2
6. FFXIV
7. Trails to Azure
8. Omori
9. Trails in the Sky SC
10.  Path of Exile (during a good league)",Best RPG game on PS4
42221,DARTH DARTH BIIIIIIIIIIIIIIIIIIIINKS,movies like Inception
26150,"Bobby Kennedy is my hero.  He inspired me to go to law school, even though he died a quarter century before I was born.",best politician
22208,Is your website related to racing or was it just random?,best celebrity
16746,"I advise against “critter” type pets... they’re smelly, extremely messy and can bite. I would say get a reptile (turtle, lizard, etc) or maybe let them get fish. If you do go with a critter- get 2 rats. Rats are fairly clean and they have personality but they still need weekly cage cleanings and attention.",best pet for toddlers
42330,"What, no Cronenberg? 

eXistenz is way, way up there. Jude Law plays a bodyguard to a woman who has designed an Inception-tier virtual reality video game. Waaaay too cool. 

Videodrome is less of a ""whoa it was Earth all along"" kind of mindfuck, but the Ex Machina kind of slow burn as the film's philosophy start falling into place. 

The Fly, obviously, but it's only a mindfuck if the only other movie you've seen with Jeff Goldblum starts with the phrase ""Jurassic Park.""",movies like Inception
